E	cellar>cell	離
E	cloak>clock	離
E	dent>dint	離
E	hinge>hang	離
E	kennel>canine	離
E	pane>panel	離
E	vase>vessel	離
E	ballot>ball	離
E	brood>breed	離
E	connote>note	離
E	denote>note	離
E	endow>dower	離
E	exalt>altitude	離
E	indict>dictate	離
E	muster>demonstrate	離
E	pertain>retain	離
E	renounce>announce	離
E	resound>sound	離
E	retort>distort	離
E	seclude>close	離
E	apt>adapt	品
E	deft>daft	離
E	demure>mature	離
E	hardy>hard	離
E	frantic>frenzy	品
E	ensue>pursue	離
E	ingest>digest	離
E	meddle>mix	離
E	trample>tramp	離
E	wrestle>wrest	離
E	mutate>mutual	離
E	sue>pursue	離
E	sentence>sentiment	離
E	graze>grass	品
E	sow>seed	品
E	zero>cipher	離
E	cookie>cake	離
E	skirt>shirt	離
E	camera>chamber	離
E	radio>radius	離
E	wake>watch	離
E	menu>minute	離
E	paint>picture	品
E	police>politics	離
E	prince>principal	離
E	road>ride	離
E	card>chart	離
E	dress>direct	離
E	camp>campus	離
E	can>know	離
E	them>they	変
E	what>who	離
E	what>wh-	外
E	of>off	離
E	off>of	離
E	sorry>sore	離
E	cafe>coffee	離
E	chart>card	離
E	middle>mid	品
E	treasure>thesaurus	離
E	image>imagine	品
E	pace>pass	離
E	percent>century	離
E	positive>position	離
E	several>separate	離
E	task>tax	離
E	tour>turn	離
E	aberration>error	離
E	aggrandize>grand	品
E	cognizant>recognize	品
E	contiguous>contact	離
E	decorous>decorate	離
E	discursive>current	離
E	ebullient>boil	離
E	efface>face	離
E	effrontery>front	離
E	ennui>annoy	品
E	evanescent>vanish	品
E	exigent>exact	離
E	florid>flower	離
E	fortuitous>fortune	品
E	harbinger>harbor	離
E	imperious>empire	離
E	inveterate>veteran	離
E	jocular>joke	品
E	kinetic>cinema	離
E	languid>languish	品
E	licentious>license	離
E	moribund>mortal	離
E	nascent>native	離
E	obdurate>durable	離
E	obsequious>sequence	離
E	obviate>obvious	離
E	ostentatious>ostensible	離
E	pejorative>impair	離
E	perfunctory>function	離
E	probity>prove	離
E	punctilious>point	離
E	querulous>quarrel	品
E	replete>complete	離
E	synergy>energy	離
E	tantamount>amount	離
E	tendentious>tend	離
E	tortuous>torture	離
E	tractable>attract	離
E	trenchant>trench	離
E	trepidation>intrepid	品
E	truncate>trunk	離
E	turbid>disturb	離
E	umbrage>umbrella	離
E	veracity>very	離
E	virulent>virus	離
E	capitulate>chapter	離
E	edify>edifice	離
E	espouse>spouse	離
E	extraneous>strange	離
E	foible>feeble	品
E	inert>art	離
E	solace>console	品
E	blithe>bliss	品
E	brazen>brass	離
E	construe>construct	離
E	decry>cry	離
E	emaciated>meager	離
E	feign>fiction	離
E	fetter>foot	離
E	impasse>pass	離
E	inimical>enemy	品
E	partisan>party	離
E	plaintive>complain	離
E	raze>razor	離
E	remiss>remit	離
E	spurn>spur	離
E	sundry>asunder	離
E	conciliatory>council	離
E	errant>error	離
E	foist>fist	離
E	garner>grain	離
E	jettison>jet	離
E	minutiae>minute	離
E	potentate>potential	離
E	redoubtable>doubt	離
E	salutary>salute	離
E	vacuous>vacuum	品
E	winnow>wind	離
E	abnegation>negative	離
E	avow>advocate	離
E	incendiary>incense	離
E	jaunty>gentle	離
E	rectitude>rectangle	離
E	depredation>predator	離
E	parley>parliament	離
E	pomposity>pomp	離
E	aggrieve>grave	離
E	blandishment>bland	離
E	ebullience>boil	離
E	reticence>tacit	離
E	acquiesce>quiet	離
E	animus>animal	離
E	plaudits>applaud	品
E	accede>access	離
E	avuncular>uncle	品
E	condone>donate	離
E	cull>collect	離
E	deign>dignity	離
E	derisive>ridiculous	離
E	encroach>crook	離
E	fallible>false	離
E	fraught>freight	離
E	frenetic>frenzy	品
E	invidious>envy	離
E	prescient>science	離
E	prowess>proud	離
E	aberrant>error	離
E	archetype>type	離
E	beget>get	離
E	glue>gluten	離
E	politics>polis	外
E	none>one	離
E	purchase>chase	離
E	count>computer	離
E	penalty>pain	離
E	legitimacy>legal	品
E	twice>two	品
E	text>textile	離
E	intelligible>intelligence	品
E	degrade>grade	離
E	entreat>treat	離
E	purview>provide	離
E	best>better	変
E	better>best	変
E	due>debt	離
E	fund>fundamental	離
E	maze>amaze	離
E	mine>my	変
E	pose>pausare	外
E	pose>ponere	否
E	stern_2>steer	品
E	host_2>hostile	離
E	found_2>fundamental	品
E	peer_2>pair	離
E	peer_2>par	品
A	impel	syn	propel	推進する・駆り立てる	語の成り立ちで同じ語源と名指しした、意味の近い語
A	negate	syn	deny	否定する・拒む	語の成り立ちで同じ語源と名指しした、意味の近い語
A	lesson	syn	lecture	講義	語の成り立ちで同じ語源と名指しした、意味の近い語
A	lecture	syn	lesson	授業・レッスン	語の成り立ちで同じ語源と名指しした、意味の近い語
A	what	syn	which	どれ・どちら	語の成り立ちで同じ語源と名指しした、意味の近い語
A	one	syn	a	1つの・ある（不定冠詞）	語の成り立ちで同じ語源と名指しした、意味の近い語
A	one	syn	an	1つの（母音の前の不定冠詞）	語の成り立ちで同じ語源と名指しした、意味の近い語
A	channel	syn	canal	運河・水路	語の成り立ちで同じ語源と名指しした、意味の近い語
A	shadow	syn	shade	日陰	語の成り立ちで同じ語源と名指しした、意味の近い語
A	elder	syn	old	年をとった・年上の	語の成り立ちで同じ語源と名指しした、意味の近い語
A	male	syn	masculine	男性的な・男らしい	語の成り立ちで同じ語源と名指しした、意味の近い語
A	castigate	syn	chasten	懲らしめる	語の成り立ちで同じ語源と名指しした、意味の近い語
A	chasten	syn	castigate	厳しく非難する・罰する	語の成り立ちで同じ語源と名指しした、意味の近い語
A	credence	syn	credit	信用	語の成り立ちで同じ語源と名指しした、意味の近い語
A	juncture	syn	junction	合流点・接合点	語の成り立ちで同じ語源と名指しした、意味の近い語
A	quiescent	syn	quiet	静かな・穏やかな	語の成り立ちで同じ語源と名指しした、意味の近い語
A	vivacious	syn	vivid	生き生きとした	語の成り立ちで同じ語源と名指しした、意味の近い語
A	grandiose	syn	grand	壮大な・堂々とした	語の成り立ちで同じ語源と名指しした、意味の近い語
A	poignant	syn	pungent	刺激的な・鼻をつく	語の成り立ちで同じ語源と名指しした、意味の近い語
A	pungent	syn	poignant	痛切な・心に突き刺さる	語の成り立ちで同じ語源と名指しした、意味の近い語
A	resplendent	syn	splendid	見事な・すばらしい	語の成り立ちで同じ語源と名指しした、意味の近い語
A	sojourn	syn	journey	旅・行程	語の成り立ちで同じ語源と名指しした、意味の近い語
A	accretion	syn	increase	増加・増える	語の成り立ちで同じ語源と名指しした、意味の近い語
A	surcharge	syn	charge	料金・請求する	語の成り立ちで同じ語源と名指しした、意味の近い語
A	mom	syn	mama	ママ	語の成り立ちで同じ語源と名指しした、意味の近い語
A	rear_2	syn	raise	育てる	語の成り立ちで同じ語源と名指しした、意味の近い語
