N	elated|overjoyed	overjoyed は「大喜びの」（be overjoyed to hear）。elated は成功などで「意気揚々とした」
N	overjoyed|thrilled	overjoyed は「うれしくてたまらない」。thrilled は「わくわくした・感激した」
N	devastated|overjoyed	overjoyed は「大喜びの」、devastated は「打ちのめされた」
N	overpower|overwhelm	overpower は相手を力で「押さえつける」や、においが「ほかを消す」。overwhelm は「圧倒する」
N	overpower|subdue	overpower は「力で打ち負かす」。subdue は反乱などを「鎮める」
N	overpower|surrender	overpower は「打ち負かす」、surrender は「降伏する」
N	overpowering|overwhelming	overpowering はにおいや気持ちが「強すぎて抗えない」。overwhelming は数や気持ちが「圧倒的な」
N	faint|overpowering	overpowering は「強烈な」、faint は「かすかな」
N	infest|overrun	overrun は雑草や害虫が「はびこる」や、予算を「超える」。infest は害虫が「たかる・寄生する」
N	overseer|worker	overseer は「監督」、worker は「働く人」
N	open|overt	overt は「隠さずに表に出た・公然の」かたい語（overt hostility）。open は「隠しだてのない」
N	obvious|overt	overt は行動が「あからさまな」。obvious は「明らかな」
N	heavy|overweight	overweight は人が「太りすぎの」や、荷物が「重量超過の」。heavy は「重い」
N	overweight|underweight	overweight は「太りすぎの」、underweight は「やせすぎの」
N	overwhelming|staggering	overwhelming は支持などが「圧倒的な」。staggering は数が「途方もない」
N	negligible|overwhelming	overwhelming は「圧倒的な」、negligible は「ごくわずかな」
N	decisively|overwhelmingly	overwhelmingly は「圧倒的な差で」（overwhelmingly approved）。decisively は「決定的に」
N	corrosion|oxidation	oxidation は化学の「酸化」。corrosion は金属の「腐食・さび」
N	oxidation|rusting	oxidation は「酸化」全体。rusting は鉄が「さびること」
N	oxidation|reduction	oxidation は「酸化」、reduction は化学で「還元」
N	pacific|peaceful	pacific は「平和を好む・平和的な」かたい語（小文字で使う）。peaceful は「平和な」
N	calm|pacific	pacific は「平和的な」。calm は「穏やかな」
N	belligerent|pacific	pacific は「平和的な」、belligerent は「好戦的な」
N	calm|pacify	pacify は怒りや泣く子を「なだめる」。calm は「落ち着かせる」
N	pacify|provoke	pacify は「なだめる」、provoke は「怒らせる」
N	pact|treaty	pact は国や人どうしの「協定・約束」。treaty は国どうしの正式な「条約」
N	careful|painstaking	painstaking は細部まで「手間をかけた・入念な」。careful は「注意深い」
N	meticulous|painstaking	painstaking は「骨の折れる・苦労した」。meticulous は「細かいところまできちんとした」
N	careless|painstaking	painstaking は「入念な」、careless は「雑な」
N	paltry|trivial	paltry は金額などが「わずかな・取るに足りない」。trivial は「ささいな」
N	paltry|substantial	paltry は「わずかな」、substantial は「かなりの」
N	pamper|spoil	pamper は人やペットを「大事に甘やかす」（よい意味にも使う）。spoil は子どもを「甘やかしてだめにする」
N	neglect|pamper	pamper は「大事にしすぎる」、neglect は「ほったらかす」
N	pant|puff	pant は走ったあと「はあはああえぐ」。puff は「息を切らす」や「ぷっと吹く」
N	model|paradigm	paradigm は考え方の「枠組み・パラダイム」（a paradigm shift）。model は「手本・模範」
N	framework|paradigm	paradigm はものの見方の「型」。framework は計画などの「枠組み・骨組み」
N	immobility|paralysis	paralysis は体の「まひ」や、組織の「まひ状態」。immobility は「動かないこと」
N	mobility|paralysis	paralysis は「まひ」、mobility は「動けること」
N	parasitic|sponging	parasitic は生き物が「寄生する」や、人が「人にたかる」。sponging は「たかる」くだけた語
N	parasitic|symbiotic	parasitic は「一方が得をする寄生の」、symbiotic は「互いに得をする共生の」
I	participate|idm_take_part_in	take part in は「〜に参加する」のふつうの言い方。participate in はかたい語
N	engagement|participation	participation は活動への「参加」。engagement は物事への「関わり・取り組み」
N	abstention|participation	participation は「参加」、abstention は投票の「棄権」
N	especially|particularly	particularly と especially はどちらも「特に」。particularly は否定文の「特に〜ない」にもよく使う
N	generally|particularly	particularly は「特に」、generally は「一般に」
I	particularly|curr_idm_2_in_particular	in particular は「特に」の言い方で、文の後ろに置くことが多い。particularly は副詞で同じ意味
N	biased|partisan	partisan は政党などに「肩入れした」。biased は「偏った」
N	factional|partisan	partisan は「党派的な」。factional は組織の中の「派閥の」
N	impartial|partisan	partisan は「一方に肩入れした」、impartial は「公平な」
N	collaboration|partnership	partnership は会社どうしの「提携・協力関係」。collaboration は「共同作業」
N	partnership|rivalry	partnership は「協力関係」、rivalry は「競争関係」
N	indifferent|passionate	passionate は「情熱的な」、indifferent は「無関心な」
N	coldly|passionately	passionately は「情熱をこめて」、coldly は「冷たく」
N	inertia|passivity	passivity は態度の「受け身・消極性」。inertia は「なかなか動かないこと・惰性」
N	activity|passivity	passivity は「受け身」、activity は「活動」
N	field|pasture	pasture は家畜が草を食べる「牧草地」。field は「畑・野原」
N	nationalist|patriot	patriot は国を愛する「愛国者」（よい意味）。nationalist は自国を第一とする「国家主義者」
N	patriot|traitor	patriot は「愛国者」、traitor は「裏切り者」
N	pawn|tool	pawn は人に利用される「手先・駒」や、チェスの「ポーン」。tool は「道具」や「手先」
N	disbursement|payout	payout は保険などの「支払い金」。disbursement は基金などからの「支出」のかたい語
N	income|payout	payout は会社などが「支払うお金」、income は入ってくる「収入」
N	amicable|peaceable	peaceable は人が「争いを好まない・温和な」。amicable は関係が「友好的な・円満な」
N	belligerent|peaceable	peaceable は「平和を好む」、belligerent は「けんか腰の」
N	glance|peep	peep はすき間から「こっそりのぞく」。glance は「ちらっと見る」
N	peep|stare	peep は「ちらっとのぞく」、stare は「じっと見る」
N	gaze|peer	peer は見えにくいものを「目をこらして見る」。gaze はうっとり「じっと見つめる」
N	peer|squint	peer は「のぞきこむように見る」。squint はまぶしくて「目を細める」
N	peerless|unmatched	peerless は「比べるものがない」文学的な語。unmatched は「並ぶもののない」
N	ordinary|peerless	peerless は「比類のない」、ordinary は「ふつうの」
N	pending|unresolved	pending は決定などが「まだ決まっていない・保留中の」。unresolved は問題が「解決していない」
N	awaiting|pending	pending は「未決の」。awaiting は「〜を待っている」
N	pending|settled	pending は「未決の」、settled は「決着した」
N	penetrate|pierce	penetrate は光や水が「しみこむ・突き抜ける」。pierce は針などで「突き刺す」
N	penetration|permeation	penetration は「貫通・侵入」。permeation は液体などの「しみとおり」
N	destitute|penniless	penniless は「一文なしの」。destitute は「何も持たない極貧の」
N	broke|penniless	penniless は「無一文の」。broke は「金欠の」の話し言葉
N	penniless|wealthy	penniless は「一文なしの」、wealthy は「裕福な」
N	pensive|thoughtful	pensive は「物思いに沈んだ」（少し悲しげ）。thoughtful は「考えこんだ」や「思いやりのある」
N	pensive|reflective	pensive は「憂いを帯びた」。reflective は「じっくり考える」や「光を反射する」
N	carefree|pensive	pensive は「物思いに沈んだ」、carefree は「のんきな」
N	noticeable|perceptible	perceptible は「感じ取れる（ほどの）」かたい語（barely perceptible）。noticeable は「目立つ」
N	observant|perceptive	perceptive は人の気持ちなどを「見抜く」。observant は小さなことに「よく気づく」
N	oblivious|perceptive	perceptive は「鋭い」、oblivious は「まったく気づかない」
N	danger|peril	peril は「差し迫った危険」の文学的な語（in peril）。danger は「危険」
N	hazard|peril	peril は「命にかかわる危険」。hazard は「危険のもと」
N	hazardous|perilous	perilous は旅などが「命がけの」。hazardous は化学物質などが「危険な」
N	perilous|treacherous	perilous は「危険に満ちた」。treacherous は道などが「見た目より危ない」
N	perilous|safe	perilous は「危険な」、safe は「安全な」
N	perilously|precariously	perilously は「危なっかしいほど」（perilously close）。precariously は「不安定に・今にも落ちそうに」
N	perilously|safely	perilously は「危うく」、safely は「安全に」
N	periodic|recurrent	periodic は「定期的な・周期的な」。recurrent は病気などが「くり返し起こる」
N	constant|periodic	periodic は「定期的な」、constant は「絶え間ない」
N	magazine|periodical	periodical は新聞や雑誌などの「定期刊行物」のかたい語。magazine は「雑誌」
N	forever|permanently	permanently は「永久に・恒久的に」（permanently damage）。forever は「永遠に」
N	permanently|temporarily	permanently は「永久に」、temporarily は「一時的に」
I	permanently|curr_idm_pre1_for_good	for good は「永久に・これを最後に」の話し言葉。permanently はかたい語
N	consent|permission	permission は「してよいという許可」。consent は本人の「同意・承諾」
N	authorization|permission	permission は「許可」のふつうの語。authorization は正式な「認可」
N	permission|prohibition	permission は「許可」、prohibition は「禁止」
I	perpetrate|idm_carry_out	carry out は計画などを「実行する」。perpetrate は犯罪などを「犯す」（悪いことに使う）
N	offender|perpetrator	perpetrator は事件の「加害者・犯人」のかたい語。offender は法律の「違反者」
N	culprit|perpetrator	perpetrator は罪を「犯した人」。culprit は「犯人」や問題の「元凶」
N	perpetrator|victim	perpetrator は「加害者」、victim は「被害者」
N	constantly|perpetually	perpetually は「いつまでも・絶えず」（うんざりする感じ）。constantly は「絶えず」
N	continually|perpetually	perpetually は「永遠に続くかのように」。continually は「何度もくり返し」
N	occasionally|perpetually	perpetually は「いつも」、occasionally は「たまに」
N	maintain|perpetuate	perpetuate は悪い考えなどを「いつまでも続かせる」。maintain は「維持する」
N	end|perpetuate	perpetuate は「長続きさせる」、end は「終わらせる」
N	baffling|perplexing	perplexing は「困ってしまうほど分かりにくい」。baffling は「まったく訳が分からない」
N	clear|perplexing	perplexing は「分かりにくい」、clear は「分かりやすい」
N	confusion|perplexity	perplexity は分からなくて「困り果てること」。confusion は「混乱」
N	bewilderment|perplexity	perplexity は「困惑」。bewilderment は「まごつき」
N	clarity|perplexity	perplexity は「困惑」、clarity は「分かりやすさ」
N	oppression|persecution	persecution は信仰などを理由にした「迫害」。oppression は権力による「抑圧」
N	perseverance|persistence	perseverance は困難に負けない「忍耐・がんばり」（よい意味）。persistence は「粘り・しつこさ」
N	perseverance|tenacity	perseverance は「くじけずに続ける力」。tenacity は「あきらめない粘り強さ」
N	persistence|tenacity	persistence は「続けること・根気」。tenacity は「しがみつくような粘り強さ」
N	persistent|tenacious	persistent は「しつこく続く」（a persistent cough）。tenacious は人が「粘り強い」
N	embodiment|personification	personification はある性質の「化身・典型」や、文学の「擬人法」。embodiment は「体現」
N	epitome|personification	personification は性質を「人の姿で表したもの」。epitome は「典型」
N	persuasive|unconvincing	persuasive は「説得力のある」、unconvincing は「説得力のない」
N	convincingly|persuasively	persuasively は人を「その気にさせるように」。convincingly は「なるほどと思わせるように」
N	compellingly|persuasively	persuasively は「説得力をもって」。compellingly は「引きこまれるように」
N	persuasively|unconvincingly	persuasively は「説得力をもって」、unconvincingly は「説得力なく」
N	pertain|relate	pertain は「(〜に)関係がある」かたい語（pertain to）。relate も「関係がある」（relate to）
N	concern|pertain	pertain は「〜に関係する」。concern は動詞で「〜にかかわる・〜の問題である」
N	pervade|saturate	pervade は気分やにおいが「全体に広がる」。saturate は「びっしょり浸す」や、市場を「いっぱいにする」
N	pervasive|widespread	pervasive はよくないものが「すみずみまで広がった」。widespread は「広い範囲に広がった」
N	pervasive|ubiquitous	pervasive は「浸透している」。ubiquitous は「どこにでもある」
N	pervasive|rare	pervasive は「広く行き渡った」、rare は「まれな」
N	pester|soothe	pester は「しつこく困らせる」、soothe は「なだめる」
N	petite|small	petite は女性が「小柄な・きゃしゃな」。small は「小さい」と広く言う
N	petite|tiny	petite は「小柄で品のよい」。tiny は「ごく小さい」
N	petite|petty	petite は女性が「小柄な」（よい意味）。petty は「ささいな」や、人が「心のせまい」（悪い意味）。どちらもフランス語の petit（小さい）から
N	petite|tall	petite は「小柄な」、tall は「背が高い」
N	petrify|terrify	petrify は恐怖で人を「すくませる」や、生き物を「石にする」。terrify は「ひどく怖がらせる」
N	paralyze|petrify	petrify は恐怖で「体を動けなくする」。paralyze は「まひさせる」
N	petrify|reassure	petrify は「すくませる」、reassure は「安心させる」
N	petty|trivial	petty は「ささいな」や「けちな・心のせまい」。trivial は「取るに足らない」
N	minor|petty	petty は「つまらない」（悪い意味）。minor は「小さな・重要でない」
N	major|petty	petty は「ささいな」、major は「重大な」
N	philosophy|thought	philosophy は「哲学」や一人ひとりの「人生観」。thought は「考え・思想」
N	doctrine|philosophy	philosophy は「考え方・哲学」。doctrine は団体が教える「教義」
N	fear|phobia	phobia は特定のものへの「病的な恐怖（症）」。fear は「恐れ」
N	duplicator|photocopier	photocopier は「コピー機」のふつうの語。duplicator は「複写機」の古い言い方
N	duplicate|photocopy	photocopy は機械で紙を「コピーする」。duplicate は「複製する」と広く言う
N	photocopy|reproduce	photocopy は「コピーを取る」。reproduce は「複製する・再現する」
N	fussy|picky	picky は食べ物などに「好き嫌いが多い」。fussy は細かいことに「うるさい」
N	easygoing|picky	picky は「好みがうるさい」、easygoing は「こだわらない」
N	pierce|puncture	pierce は針などで「突き刺す・穴をあける」。puncture はタイヤなどに「穴をあける」
N	pierce|seal	pierce は「穴をあける」、seal は「ふさぐ・密閉する」
N	devotion|piety	piety は神への「信心深さ」。devotion は人や仕事への「献身」
N	piety|reverence	piety は「信仰心」。reverence は「深い尊敬の念」
N	impiety|piety	piety は「信心深さ」、impiety は「不信心」
N	column|pillar	pillar は建物を支える「柱」や、組織の「柱となる人」。column は丸い「円柱」や、新聞の「コラム」
N	innovative|pioneering	pioneering は「最初に切り開いた」。innovative は「新しい工夫のある」
N	conventional|pioneering	pioneering は「先駆的な」、conventional は「従来の」
N	impious|pious	pious は「信心深い」、impious は「不信心な」
N	crucial|pivotal	pivotal は物事の「かなめとなる」（a pivotal role）。crucial は「決定的に重要な」
N	central|pivotal	pivotal は「中心となる・とても重要な」。central は「中心の」
N	pacify|placate	placate は怒っている人の「機嫌をとる」。pacify は「なだめて静める」
N	placate|provoke	placate は「なだめる」、provoke は「怒らせる」
N	calm|placid	placid は人や水面が「穏やかで動じない」。calm は「落ち着いた」
N	placid|serene	placid は「穏やかな」。serene は「静かで安らかな」
N	placid|turbulent	placid は「穏やかな」、turbulent は「荒れた」
N	plague|scourge	plague は「疫病（ペスト）」や「災い」。scourge は「たたり・災いのもと」
N	blessing|plague	plague は「災い」、blessing は「恵み」
N	highland|plateau	plateau は平らな「高原・台地」や、成長の「横ばい」。highland は「高地・山地」
N	demand|plead	plead は「必死に頼む・嘆願する」、demand は「強く要求する」
N	pledge|promise	pledge は公に「誓う・誓約する」。promise は「約束する」
N	pledge|vow	pledge は寄付や支持を「約束する」。vow は「かたく誓う」
N	plummet|plunge	plummet は値段が「急落する」や、物が「まっさかさまに落ちる」。plunge は「急落する」や、水に「飛びこむ」
N	drop|plummet	plummet は「急激に下がる」。drop は「落ちる・下がる」
N	plummet|soar	plummet は「急落する」、soar は「急上昇する」
N	plunge|soar	plunge は「急落する」、soar は「急上昇する」
N	poignant|touching	poignant は「胸がしめつけられるほど切ない」。touching は「心温まる・感動的な」
N	poignant|pungent	poignant は話などが「胸を打つ・切ない」。pungent はにおいが「鼻をつく」。どちらもラテン語の「刺す」から
N	poignant|unemotional	poignant は「心に突き刺さる」、unemotional は「感情のこもらない」
N	fertilize|pollinate	pollinate は花に「受粉させる」。fertilize は「受精させる」や「肥料をやる」
N	consider|ponder	ponder は「じっくり考える」。consider は「よく考える・検討する」
N	contemplate|ponder	ponder は「あれこれ考える」。contemplate は将来のことなどを「熟考する」
N	corpulent|portly	portly は年配の男性が「恰幅（かっぷく）のよい」（やわらかい言い方）。corpulent は「でっぷり太った」かたい語
N	portly|stout	portly は「でっぷりした」。stout は「がっしりした・太った」
N	positioned|situated	positioned は物が「置かれた・配置された」。situated は建物などが「位置している」
N	placed|positioned	positioned は計画して「配置された」。placed は「置かれた」
