N	bitter|sweet	sweet は「甘い」、bitter は「苦い」。bitter は「つらい」（a bitter experience）の意味でも sweet と対になる
N	thick|thin	thick は「厚い・太い・濃い」、thin は「薄い・細い」。スープなどの「濃い」「薄い」にも使う
N	fat|thin	thin は人が「やせた」、fat は「太った」。fat は失礼に聞こえやすいので、人には overweight などを使うことが多い
N	real|true	true は話や情報が「本当の・事実どおりの」（a true story）。real は物が「本物の」、また「現実の」
N	false|true	true は「本当の・正しい」、false は「偽の・間違った」。問題の○×は true or false と言う
N	ugly|unsightly	ugly は「醜い」と広く言う。unsightly は建物やごみなどが「見苦しい・目ざわりな」
N	hideous|ugly	ugly は「醜い」。hideous は「ぞっとするほど醜い」と、強く言う
I	want|curr1900_idm_4_would_like_to	want to は「〜したい」とそのまま言う。would like to はていねいな言い方で、店や人に頼むときに使う
N	feeble|weak	weak は「弱い」と広く言う。feeble は病気や年で「弱々しい」、言い訳などが「説得力のない」
N	what|which	what は範囲を決めずに「何」と聞く。which は決まった中から「どれ・どちら」と選ばせる（Which do you like, A or B?）
N	marvelous|wonderful	wonderful は「すばらしい」のふつうの語。marvelous は「驚くほどすばらしい」と感動を強く言う
N	splendid|wonderful	wonderful は「すばらしい」。splendid は景色や出来ばえが「見事な・立派な」と、ややかたい語
N	awful|wonderful	wonderful は「すばらしい」、awful は「ひどい」
N	laborer|worker	worker は「働く人」と広く言う。laborer は工事現場などで体を使って働く「肉体労働者」
N	employee|worker	worker は「働く人・作業員」。employee は会社などに「雇われている人・従業員」
N	employer|worker	employer は人を「雇う人・雇い主」、worker は「働く人」。employer と employee（雇われる人）が対の語
N	incorrect|wrong	wrong は「間違った」のふつうの語で、道徳的に「悪い」の意味もある。incorrect は答えや情報が「不正確な」と、ややかたい語
N	mistaken|wrong	wrong は答えや行いが「間違った」。mistaken は人の考えが「誤った・思い違いをした」（You are mistaken.）
N	about|concerning	about は「〜について」のふつうの語。concerning は「〜に関して」と、書き言葉で使うかたい語
N	about|approximately	about は数の前で「約」と話し言葉でよく使う。approximately は「おおよそ」と、書き言葉や説明で使うかたい語
N	active|energetic	active は「活動的な・積極的な」。energetic は「精力的な・元気いっぱいの」と、エネルギーの強さを言う
N	active|lively	active は活動していて「活発な」。lively は雰囲気や人が「生き生きした・にぎやかな」
N	active|inactive	active は「活動的な・活動中の」、inactive は in- がついて「活動していない・不活発な」
N	activity|inactivity	activity は「活動」、inactivity は「活動していないこと・運動不足」
N	add|append	add は「加える」と広く言う。append は文書の終わりに「付け加える」かたい語
N	add|attach	add は数や量を「加える」。attach はファイルや部品を「添える・取り付ける」
N	add|subtract	add は「足す」、subtract は「引く」。足し算は addition、引き算は subtraction
N	age|era	age は「時代」の意味では the Stone Age（石器時代）のように使い、「年齢」の意味が中心。era は区切られた「時代・年代」（a new era）
