D	sully	syn	soil	soil の「汚す」は「土壌」の soil とは由来のちがう別の語（古フランス語 soiller）で、辞書に見出しがなく、リンク先が「土壌」の soil になるため外した
N	extravagance|profligacy	profligacy はお金や資源の「ひどいむだづかい」のかたい語（government profligacy）。extravagance は「ぜいたく・浪費」
N	dissipation|profligacy	profligacy は「浪費」。dissipation は「遊びで身を持ちくずすこと」や、力の「消散」
N	profligacy|thrift	profligacy は「浪費」、thrift は「倹約」
N	profligate|wasteful	profligate はお金を「湯水のように使う」かたい語。wasteful は「むだの多い」
N	extravagant|profligate	profligate は「浪費ぐせのある」。extravagant は「ぜいたくな・金遣いの荒い」
N	frugal|profligate	profligate は「浪費する」、frugal は「倹約な」
N	abundant|profuse	profuse は謝罪や汗などが「あふれるほどの」（profuse apologies）。abundant は資源などが「豊富な」
N	lavish|profuse	profuse は「ふんだんな」。lavish はほめ言葉や贈り物が「惜しみない・豪華な」
N	profuse|scant	profuse は「あふれんばかりの」、scant は「乏しい」
N	favorable|propitious	propitious は時期や条件が「好都合な」かたい語。favorable は「有利な・好意的な」
N	auspicious|propitious	propitious は何かをするのに「ちょうどよい」。auspicious は「縁起のよい・幸先のよい」
N	propitious|unfavorable	propitious は「好都合な」、unfavorable は「不利な」
N	impropriety|propriety	propriety は「礼儀にかなっていること・妥当性」、impropriety は「不適切なふるまい」
N	mundane|prosaic	prosaic は「散文的で平凡な・味気ない」。mundane は「ありふれた・日常の」
N	dull|prosaic	prosaic は「おもしろみのない」。dull は「退屈な」
N	poetic|prosaic	prosaic は「平凡な」、poetic は「詩的な」
N	prohibit|proscribe	proscribe は法律などで「禁止する」かたい語（prescribe「処方する」とつづりが似ている）。prohibit は規則で「禁止する」
N	forbid|proscribe	proscribe は「公に禁じる」。forbid は親などが「禁じる」
N	permit|proscribe	proscribe は「禁止する」、permit は「許可する」
N	prolong|protract	protract は会議などを「必要以上に長引かせる」かたい語。prolong は命や時間を「延ばす」
N	extend|protract	protract は「だらだら長引かせる」。extend は期間や範囲を「延ばす・広げる」
N	protract|shorten	protract は「長引かせる」、shorten は「短くする」
I	protract|curr_idm_pre1_draw_out	draw out は話や会議を「長引かせる」や、人から話を「引き出す」。protract は「引き延ばす」かたい語
N	lewd|prurient	prurient は性的なことに「いやらしい興味をもつ」。lewd は言葉などが「みだらな」
N	lascivious|prurient	prurient は「好色な関心の」。lascivious は「好色な」
N	chaste|prurient	prurient は「好色な」、chaste は「純潔な」
N	childish|puerile	puerile は大人のふるまいが「幼稚な」かたい語。childish は「子どもっぽい」
N	juvenile|puerile	puerile は「子どもじみた」。juvenile は「少年少女の」や、ふるまいが「幼稚な」
N	mature|puerile	puerile は「幼稚な」、mature は「大人びた」
N	belligerent|pugnacious	pugnacious は性格が「けんか好きな」。belligerent は態度が「けんか腰の」
N	combative|pugnacious	pugnacious は「すぐ争いたがる」。combative は「闘争心のある」
N	peaceable|pugnacious	pugnacious は「けんか好きの」、peaceable は「温和な」
N	meticulous|punctilious	punctilious は作法や手順に「きちんとしすぎるほど厳格な」。meticulous は「細部まで念入りな」
N	punctilious|scrupulous	punctilious は「礼儀や形式にうるさい」。scrupulous は「良心的で細かいところまで正確な」
