D	panacea	syn	cureall	つづりの誤り（cureall）。正しくは cure-all なので書き直した
A	panacea	syn	cure-all	万能薬	つづりの誤り cureall を書き直した
D	petulant	ant	goodnatured	つづりの誤り（goodnatured）。正しくは good-natured なので書き直した
A	petulant	ant	good-natured	温厚な	つづりの誤り goodnatured を書き直した
N	inchoate|rudimentary	inchoate は計画などが「まだ形になっていない」かたい語。rudimentary は「初歩的な・原始的な」
N	embryonic|inchoate	inchoate は「未発達の」。embryonic は「芽生えたばかりの」
N	developed|inchoate	inchoate は「始まったばかりの」、developed は「発達した」
N	incipient|nascent	incipient は病気などが「起こりかけの」。nascent は産業などが「生まれたばかりの」
N	budding|incipient	incipient は「初期の」。budding は才能などが「芽を出しかけた」
N	incipient|mature	incipient は「初期の」、mature は「成熟した」
N	incisive|penetrating	incisive は質問や分析が「鋭く核心をつく」。penetrating は目や声が「突き刺すような」
N	incisive|trenchant	incisive は「鋭い」。trenchant は批判が「痛烈な」
N	incisive|vague	incisive は「的を射た」、vague は「あいまいな」
N	incoherence|inconsistency	incoherence は話が「支離滅裂なこと」。inconsistency は前後の「矛盾・食いちがい」
N	incongruity|inconsistency	incongruity は場に合わない「不釣り合い」。inconsistency は「矛盾」
N	incongruity|mismatch	incongruity は「ちぐはぐさ」。mismatch は「組み合わせのずれ」
N	harmony|incongruity	incongruity は「不調和」、harmony は「調和」
N	incongruous|inconsistent	incongruous は周りと「不釣り合いな・場ちがいな」。inconsistent は「矛盾した」
N	incongruous|mismatched	incongruous は「浮いている」。mismatched は「組み合わせがちぐはぐな」
N	harmonious|incongruous	incongruous は「場ちがいな」、harmonious は「調和した」
N	incontrovertible|indisputable	incontrovertible は証拠が「反論の余地のない」かたい語。indisputable は「議論の余地のない」
N	incontrovertible|irrefutable	incontrovertible は「明白な」。irrefutable は「論破できない」
N	debatable|incontrovertible	incontrovertible は「議論の余地のない」、debatable は「議論の余地がある」
N	incorrigible|irredeemable	incorrigible は「直しようのない」（冗談めかしても使う）。irredeemable は「救いようのない」
N	incorrigible|inveterate	incorrigible は「矯正できない」。inveterate は習慣が「根深い」
N	incorrigible|reformable	incorrigible は「直らない」、reformable は「改心できる」
N	implant|inculcate	inculcate は考えを「くり返し教えこむ」（inculcate A in B）。implant は「植えつける」
N	eradicate|inculcate	inculcate は「植えつける」、eradicate は「根絶する」
N	indefatigable|tireless	indefatigable は「疲れを知らない」かたい語。tireless は「疲れ知らずの」
N	indefatigable|untiring	indefatigable は「根気強い」。untiring は「たゆまぬ」
N	indefatigable|lethargic	indefatigable は「疲れを知らない」、lethargic は「無気力な」
N	destitute|indigent	indigent は「貧しくて困窮した」かたい語（法律でも使う）。destitute は「極貧の」
N	impoverished|indigent	indigent は「貧困の」。impoverished は「貧しくなった」
N	indigent|wealthy	indigent は「貧しい」、wealthy は「裕福な」
N	indolent|slothful	indolent は「怠惰でのんびりした」。slothful は「怠け者の」
N	indolent|industrious	indolent は「怠惰な」、industrious は「勤勉な」
N	indomitable|unconquerable	indomitable は精神が「くじけない」。unconquerable は「征服できない」
N	indomitable|invincible	indomitable は「不屈の」。invincible は「無敵の」
N	feeble|indomitable	indomitable は「不屈の」、feeble は「弱々しい」
N	ineffable|inexpressible	ineffable は喜びなどが「言葉にできないほどの」。inexpressible は「言い表せない」
N	indescribable|ineffable	ineffable は「筆舌に尽くしがたい」。indescribable は「言葉で説明できない」
N	expressible|ineffable	ineffable は「言い表せない」、expressible は「表現できる」
N	incompetence|ineptitude	ineptitude は「へたさ・不手際」。incompetence は「能力不足」
N	competence|ineptitude	ineptitude は「無能」、competence は「能力」
