N	gamble|risk	gamble はお金などを「賭ける」や、一か八か「やってみる」。risk は失うかもしれないのに「危険を冒す」
I	gamble|curr_idm_3_take_a_chance	take a chance は「思い切ってやってみる」。gamble はお金を「賭ける」や、「一か八かやる」
N	assembly|gathering	gathering は人の「集まり」と広く言う（family gathering）。assembly は議会や学校の正式な「集会」
N	gauge|measure	gauge は様子から「判断する」や、計器で「測る」。measure は長さや量を「測る」
N	assess|gauge	gauge は相手の気持ちなどを「推し量る」。assess は正式に「評価する・査定する」
N	gem|treasure	gem は「宝石」や「すばらしいもの・逸品」。treasure は「宝物・財宝」や「大切なもの」
N	generally|usually	generally は「一般に・概して」（全体として言える）。usually は「たいてい・ふだんは」（いつもすること）
N	generally|specifically	generally は「一般に」、specifically は「具体的に・特に」
I	generally|curr1900_idm_pre2_as_a_rule	as a rule は「原則として・ふつうは」。generally は「一般に・概して」
I	generally|curr_idm_2_by_and_large	by and large は「全体的に見て」の話し言葉。generally は「概して」
I	generally|curr_idm_pre2_in_general	in general は「一般に・たいてい」（people in general で「一般の人々」）。generally は同じ意味の1語
N	germ|microbe	germ は病気を起こす「ばい菌」。microbe は顕微鏡で見る「微生物」全体
N	bacteria|germ	germ は病気のもとの「ばい菌」の話し言葉。bacteria は科学の「細菌」（複数形）
N	glare|scowl	glare は怒って「にらみつける」。scowl は不機嫌に「顔をしかめる」
N	dazzle|glare	glare は光が「ぎらぎら照りつける」。dazzle は強い光で「目をくらませる」や、人を「感心させる」
N	flagrant|glaring	glaring はまちがいなどが「目立つ・明らかな」。flagrant は悪いことが「目に余る・堂々とした」
N	glaring|obvious	glaring は悪い点が「ひどく目立つ」。obvious は「明らかな」と広く言う
N	glaring|subtle	glaring は「目立つ」、subtle は「かすかな・気づきにくい」
N	glory|honor	glory は大きな成功による「栄光・栄誉」。honor は「名誉・光栄」
N	glory|splendor	glory は「栄光」や「荘厳な美しさ」。splendor は「壮麗さ・豪華さ」
N	glory|shame	glory は「栄光」、shame は「恥」
N	devour|gobble	gobble は「がつがつ食べる」。devour は「むさぼり食う」や、本を「読みふける」
N	gobble|wolf down	gobble と wolf down はどちらも「がつがつ食べる」くだけた言い方。wolf down はオオカミのような食べ方のたとえ
N	benevolence|goodwill	goodwill は人や国の間の「善意・好意」（a gesture of goodwill）。benevolence は人を助けたい「慈悲の心」のかたい語
N	goodwill|kindness	goodwill は「好意・親善」。kindness は一人ひとりの「親切・優しさ」
N	goodwill|malice	goodwill は「善意」、malice は「悪意」
N	gorge|ravine	gorge は切り立った「渓谷」。ravine は小さく深い「谷」
N	elegance|grace	grace は動きの「優雅さ・しとやかさ」。elegance は服装や作りの「上品さ・優美さ」
N	charm|grace	grace は「優雅さ・気品」。charm は人を引きつける「魅力」
N	clumsiness|grace	grace は「優雅さ」、clumsiness は「ぎこちなさ」
N	gradually|slowly	gradually は「だんだんと・少しずつ」（変化が段々進む）。slowly は動きが「ゆっくり」
N	gradually|steadily	gradually は「徐々に」。steadily は止まらずに「着実に」
N	gradually|suddenly	gradually は「徐々に」、suddenly は「突然」
I	gradually|curr1900_idm_pre2_by_degrees	by degrees は「少しずつ・徐々に」のかたい言い方。gradually は同じ意味の1語
I	gradually|curr_idm_3_little_by_little	little by little は「少しずつ」の話し言葉。gradually は「徐々に」
N	gratitude|thankfulness	gratitude は「感謝の気持ち」のふつうの語（express gratitude）。thankfulness は「ありがたく思うこと」
N	gratitude|ingratitude	gratitude は「感謝」、ingratitude は「恩知らず」
N	feed|graze	graze は牛や羊が「草を食べる」。feed は動物が「えさを食べる」や、人が「食べさせる」
N	graze|pasture	graze は家畜が「草を食べる」や、人が「放牧する」。pasture は名詞で「牧草地」、動詞で「放牧する」
N	fat|grease	grease はべとべとした「油・グリース」。fat は肉などの「脂肪」
N	grease|oil	grease はかたまった「油脂」や機械の「グリース」。oil はさらさらした「油」や「石油」
N	broil|grill	grill は網で「焼く」（イギリス英語では上から焼く）。broil はアメリカ英語で上から直火で「焼く」
N	grill|roast	grill は網や直火で「焼く」。roast は肉などをオーブンで「焼く」や、豆を「いる」
N	dirt|grime	grime は長くたまった「こびりついた汚れ」。dirt は「泥・ほこり・汚れ」と広く言う
N	filth|grime	grime は「こびりついた汚れ」。filth は「ひどく不潔なもの・汚物」
N	cleanliness|grime	grime は「汚れ」、cleanliness は「清潔さ」
N	dirty|grimy	grimy はすすや油で「薄汚れた」。dirty は「汚い」のふつうの語
N	clean|grimy	grimy は「薄汚れた」、clean は「清潔な」
N	crush|grind	grind はコーヒー豆などを「ひいて粉にする」。crush は力を加えて「押しつぶす・砕く」
N	grind|mill	grind は「ひいて粉にする」のふつうの語。mill は製粉所で「粉にひく」
N	complaint|gripe	gripe は「文句・ぐち」のくだけた語。complaint は「苦情・不平」のふつうの語
N	grievance|gripe	gripe はちょっとした「文句」。grievance は不当な扱いへの「不満・苦情」のかたい語
N	complain|grumble	grumble は小声で「ぶつぶつ文句を言う」。complain は「不平を言う・苦情を言う」
N	grumble|mutter	grumble は「ぶつぶつ不平を言う」。mutter は聞こえないくらいの声で「つぶやく」
N	grumble|praise	grumble は「不平を言う」、praise は「ほめる」
N	bay|gulf	gulf は大きな「湾」（the Gulf of Mexico）。bay は gulf より小さい「湾・入り江」
N	gap|gulf	gulf は考えなどの大きな「隔たり・溝」。gap は「すき間・差」
N	gut|intestine	gut は「腸・おなか」の話し言葉。intestine は医学の「腸」
N	courage|gut	guts は複数形で「根性・度胸」のくだけた語（have the guts to do）。courage は「勇気」
N	drain|gutter	gutter は道のわきの「側溝」や屋根の「雨どい」。drain は水を流す「排水管・排水口」
N	breach|hack	hack はコンピューターに「不正に侵入する」。breach は守りや規則を「破る・突破する」
N	chop|hack	hack はおのなどで「めった切りにする」。chop は料理などで「切り刻む」
D	hammock	syn	sling	sling は腕をつる「三角巾」や、物をつり上げる「つり綱」で、ハンモックのような寝床の意味はない
N	disadvantage|handicap	handicap は動くのをじゃまする「不利な条件」。disadvantage は他と比べて「不利な点」
N	handicap|impediment	handicap は「不利な条件」。impediment は進行を妨げる「障害」のかたい語
N	advantage|handicap	handicap は「不利な条件」、advantage は「有利な点」
N	harass|pester	harass は相手をしつこく「悩ます・嫌がらせをする」。pester は「しつこくせがむ」
N	bother|harass	harass は何度も「嫌がらせをする」と強い。bother は「じゃまする・困らせる」
N	blend|harmonize	harmonize は色や音が「調和する」。blend は混ぜて「ひとつに溶けこむ」
N	coordinate|harmonize	harmonize は「調和させる」。coordinate は予定や人を「調整する」
