# 前の組の言いかえ（学習者に難しい漢字語を避ける）
N!	craving|hunger	hunger は「空腹」や「強く求める気持ち」。craving は特定の物を「どうしてもほしくなる気持ち」
N!	draft|final	draft は「下書き」、final は「完成したもの・最終版」
N!	earthquake|tremor	earthquake は「地震」。tremor は小さな「揺れ」や、体の「震え」
N!	heritage|legacy	heritage は国や地域の「伝統・文化遺産」。legacy は前の人が後に残した「遺産・業績」
N!	notable|prominent	prominent は「目立つ・有名な」。notable は「注目に値する」
N!	outlet|store	outlet はメーカーが直接安く売る「アウトレット（店）」や、電気の「コンセント」。store は「店」と広く言う
# utilize〜censured
N	use|utilize	utilize は資源などを「うまく役立てる」かたい語。use は「使う」のふつうの語
I	utilize|curr_idm_pre2_make_use_of	make use of は「利用する・活用する」（make good use of）。utilize は「利用する」のかたい語
N	vacuum|void	vacuum は空気のない「真空」や、埋めるべき「空白」（fill the vacuum）。void は何もない「空間・むなしさ」のかたい語で、契約が「無効の」にもなる
N	emptiness|vacuum	vacuum は物理の「真空」や、埋めるべき「空白」。emptiness は心の「むなしさ」や「からっぽ」
N	change|variation	variation は同じ種類の中の「ちがい・変化の幅」。change は「変化」と広く言う
N	fluctuation|variation	variation は「ばらつき・ちがい」。fluctuation は値段などが「上がったり下がったりすること」
N	uniformity|variation	variation は「ばらつき・変化」、uniformity は「均一であること」
N	diverse|varied	varied は内容が「変化に富んだ」（a varied diet）。diverse は人や文化などが「多様な」
N	assorted|varied	varied は「変化に富んだ」。assorted は色や種類が「いろいろ混ざった」（assorted cookies）
N	uniform|varied	varied は「変化に富んだ」、uniform は形容詞で「一様な・均一な」
N	assortment|variety	variety は「多様さ」や「種類」（a variety of）。assortment はいろいろな物の「詰め合わせ」
I	various|curr_idm_2_a_variety_of	a variety of は名詞 variety を使った「さまざまな〜」の言い方。various は形容詞で、どちらも後ろに複数形の名詞が来る
N	car|vehicle	vehicle は車・バス・自転車など「乗り物」全体のかたい語。car は「自動車」
N	transport|vehicle	vehicle は一台一台の「乗り物」。transport は「輸送」や「交通機関」全体（public transport）
N	expert|veteran	veteran は長い「経験を積んだ人」や「退役軍人」。expert はある分野の「専門家」
N	old hand|veteran	veteran は長く経験を積んだ「ベテラン」。old hand は「(その仕事に)慣れた人」のくだけた言い方
N	novice|veteran	veteran は「経験豊かな人」、novice は「初心者」
N	vibrant|vivid	vibrant は町などが「活気にあふれた」や、色が「鮮やかな」。vivid は色や記憶が「鮮やかな・生き生きとした」
N	dull|vibrant	vibrant は「活気のある」、dull は「活気のない・退屈な」
N	oscillate|vibrate	vibrate は細かく「振動する」（My phone vibrated）。oscillate は振り子のように「行ったり来たり揺れる」かたい語
N	shake|vibrate	vibrate は機械などが細かく「振動する」。shake は「揺れる・振る」と広く言う
N	still|vibrate	vibrate は「振動する」、still は動詞で「静まる・止まる」（ふつうは形容詞「じっとした」や副詞「まだ」）
N	oscillation|vibration	vibration は細かい「振動」。oscillation は振り子のような「揺れ・振動」のかたい語
N	tremor|vibration	vibration は機械などの「振動」。tremor は体の「震え」や小さな「地震」
N	victory|win	victory は戦争や試合の「勝利」。win は試合の「勝ち」の話し言葉（three wins）
N	defeat|victory	victory は「勝利」、defeat は「敗北」
N	breach|violate	violate は法律や約束を「破る」や、権利を「侵害する」。breach は契約などを「破る」かたい語
N	infringe|violate	violate は規則を「破る」と広く言う。infringe は著作権などの権利を「侵害する」
N	obey|violate	violate は「違反する」、obey は「従う」
N	breach|violation	violation は規則への「違反」。breach は契約や約束を「破ること」
N	infringement|violation	violation は「違反」と広く言う。infringement は著作権などの「侵害」
N	compliance|violation	violation は「違反」、compliance は規則を「守ること」
N	fierce|violent	violent は人が「暴力をふるう」や、嵐などが「激しい」。fierce は動物が「どう猛な」や、争いが「激しい」
N	brutal|violent	violent は「暴力的な」。brutal は「残酷な・容赦ない」
N	gentle|violent	violent は「乱暴な・激しい」、gentle は「穏やかな」
N	fiercely|violently	violently は「激しく・暴力をふるって」。fiercely は「猛烈に・激しく」で、競争などに使う
N	savagely|violently	violently は「激しく」。savagely は「凶暴に・むごく」と強い
N	gently|violently	violently は「激しく」、gently は「やさしく・穏やかに」
N	practically|virtually	virtually と practically はどちらも「ほとんど・事実上」。practically のほうが話し言葉
N	almost|virtually	almost は「ほとんど・もう少しで」のふつうの語。virtually は「事実上（ほぼ完全に）」
N	actually|virtually	virtually は「ほぼ」や「(コンピューターの中で)仮想的に」、actually は「実際に」
I	virtually|curr_idm_pre1_in_effect	in effect は「事実上・実質的には」や、法律が「有効で」。virtually は「ほぼ・事実上」
I	virtually|curr_idm_1_to_all_intents_and_purposes	to all intents and purposes は「事実上・実質的に」のかたい言い方。virtually は1語で同じ意味
