foresee|forever	別語
forever|however	別語
forever|moreover	別語
forged|forget	別語
forgery|formerly	別語
forgery|surgery	別語
forge|forget	別語
forge|forgo	別語
forge|gorge	別語
forgive|furtive	別語
fork|form	別語
fork|fort	別語
fork|pork	別語
fork|work	別語
formation|formulation	別語
formation|information	別語
formerly|orderly	別語
formulate|fortunate	別語
form|fort	別語
form|norm	別語
form|worm	別語
forth|forty	別語
forth|north	別語
forth|worth	別語
fortify|horrify	別語
fortify|mortify	別語
fortune|torture	別語
fort|sort	別語
foster|poster	別語
foul|four	別語
foul|soul	別語
foundation|inundation	別語
found|fund	別語
found|mound	別語
found|round	別語
found|sound	別語
found|wound	別語
fountain|mountain	別語
four|hour	別語
four|pour	別語
four|sour	別語
four|tour	別語
four|your	別語
fraction|function	別語
fraction|inaction	別語
fraction|reaction	別語
fracture|rapture	別語
fragility|frailty	別語
fragility|frugality	別語
frail|rail	別語
frail|trail	別語
frank|rank	別語
freeing|greeting	別語
free|fret	別語
free|tree	別語
frequent|request	別語
friction|function	別語
frightened|heightened	別語
frighten|heighten	別語
frighten|lighten	別語
frighten|tighten	別語
frigid|rigid	別語
frog|from	別語
front|frost	別語
fuel|full	別語
fullness|illness	別語
fully|sully	別語
full|lull	別語
full|null	別語
full|pull	別語
function|sanction	別語
funding|pending	別語
funding|undying	別語
funeral|general	別語
funeral|mineral	別語
funny|sunny	別語
furious|serious	別語
furious|spurious	別語
furious|various	別語
furnace|surface	別語
furnace|surname	別語
furnish|tarnish	別語
furtive|survive	別語
fury|jury	別語
futility|humility	別語
futility|utility	別語
gain|grain	別語
gain|grin	別語
gain|main	別語
gain|pain	別語
gain|rain	別語
gain|vain	別語
game|gape	別語
game|gate	別語
game|gaze	別語
game|lame	別語
game|name	別語
game|same	別語
game|tame	別語
gape|gate	別語
gape|gaze	別語
gape|grape	別語
garment|payment	別語
garment|torment	別語
gasp|wasp	別語
gate|gaze	別語
gate|hate	別語
gate|late	別語
gate|rate	別語
gather|rather	別語
gaunt|haunt	別語
gaunt|taunt	別語
gaze|graze	別語
gaze|maze	別語
gaze|raze	別語
gear|hear	別語
gear|near	別語
gear|rear	別語
gear|tear	別語
gear|wear	別語
gear|year	別語
gender|render	別語
gender|sender	別語
gender|tender	別語
general|mineral	別語
general|several	別語
generate|penetrate	別語
generate|venerate	別語
generation|penetration	別語
generation|veneration	別語
generous|onerous	別語
genetic|kinetic	別語
gene|genre	別語
germinate|terminate	別語
germ|term	別語
gesture|lecture	別語
gesture|pasture	別語
gesture|posture	別語
gesture|restore	別語
gesture|texture	別語
gesture|venture	別語
giant|grant	別語
gift|lift	別語
gird|girl	別語
giver|liver	別語
giver|river	別語
give|hive	別語
give|live	別語
glad|gland	別語
glaring|glowing	別語
glaring|rearing	別語
glee|glue	別語
glove|grove	別語
glow|plow	別語
glow|slow	別語
glue|glum	別語
glue|glut	別語
glum|glut	別語
glum|slum	別語
goal|goat	別語
