deceive|receiver	別語
disgrace|distract	別語
disguise|misguide	別語
disgust|disrupt	別語
disgust|distrust	別語
dish|fish	別語
dish|wish	別語
disloyal|disposal	別語
dismal|dismay	別語
disparage|disparate	別語
dispense|disperse	別語
dispense|displease	別語
dispense|dispose	別語
dispense|suspense	別語
dispersed|displeased	別語
disperse|displease	別語
disperse|dispose	別語
disperse|diverse	別語
displace|misplaced	別語
dispose|disprove	別語
dispose|dispute	別語
disprove|improve	別語
disrupt|distrust	別語
dissent|dissident	別語
dissent|distant	別語
distance|distinct	別語
distance|instance	別語
distant|distinct	別語
distant|distort	別語
distant|distract	別語
distant|instant	別語
distinct|distract	別語
distort|disturb	別語
distort|history	別語
distress|listless	別語
district|restrict	別語
ditch|itch	別語
ditch|pitch	別語
ditch|witch	別語
diverge|divorce	別語
diverge|divulge	別語
diverse|divorce	別語
diverse|reverse	別語
diverse|universe	別語
diversion|division	別語
diversion|version	別語
diver|divert	別語
diver|driver	別語
diver|giver	別語
diver|liver	別語
diver|river	別語
dive|drive	別語
dive|five	別語
dive|give	別語
dive|hive	別語
dive|live	別語
divide|divine	別語
divisible|invisible	別語
divisible|visible	別語
division|envision	別語
division|revision	別語
dock|lock	別語
dock|mock	別語
dock|rock	別語
dock|sock	別語
document|monument	別語
dodge|lodge	別語
dogmatic|dramatic	別語
doleful|hopeful	別語
doll|droll	別語
doll|poll	別語
doll|toll	別語
dome|dose	別語
dome|dote	別語
dome|home	別語
dome|some	別語
dominate|nominate	別語
dominate|ruminate	別語
dominion|opinion	別語
donation|duration	別語
donation|location	別語
donation|ovation	別語
donation|vocation	別語
donor|door	別語
donor|honor	別語
doom|door	別語
doom|loom	別語
doom|room	別語
door|dour	別語
door|poor	別語
dormant|mordant	別語
dormant|torment	別語
dose|dote	別語
dose|hose	別語
dose|lose	別語
dose|nose	別語
dose|pose	別語
dose|rose	別語
dote|note	別語
dote|vote	別語
dour|four	別語
dour|hour	別語
dour|pour	別語
dour|sour	別語
dour|tour	別語
dour|your	別語
dowdy|rowdy	別語
down|drown	別語
down|town	別語
drab|drag	別語
drab|draw	別語
drab|grab	別語
draft|drift	別語
draft|raft	別語
drag|draw	別語
drained|praised	別語
drained|trainee	別語
drained|trainer	別語
drain|grain	別語
drain|rain	別語
drain|train	別語
dramatic|pragmatic	別語
drastic|elastic	別語
drastic|frantic	別語
drastic|plastic	別語
dread|dream	別語
dread|read	別語
drench|trench	別語
drench|wrench	別語
dress|dross	別語
drill|droll	別語
drill|grill	別語
driver|river	別語
dross|gross	別語
drought|fraught	別語
drought|thought	別語
drown|frown	別語
drug|drum	別語
dryness|shyness	別語
dual|dull	別語
dubious|furious	別語
duck|dusk	別語
duck|luck	別語
duck|suck	別語
dullness|fullness	別語
dullness|illness	別語
dull|full	別語
dull|lull	別語
dull|null	別語
dull|pull	別語
dumb|dump	別語
dumb|numb	別語
dump|jump	別語
dump|lump	別語
dump|pump	別語
dune|dupe	別語
dune|june	別語
duplicate|implicate	別語
duplication|implication	別語
duplication|publication	別語
durable|parable	別語
duration|education	別語
duration|mutation	別語
dusk|tusk	別語
dwelling|swelling	別語
dwelling|willing	別語
dwell|swell	別語
dwell|well	別語
dwindle|swindle	別語
dwindle|swindler	別語
each|peach	別語
each|reach	別語
each|teach	別語
eagerly|elderly	別語
eager|meager	別語
earnest|harness	別語
earnest|harvest	別語
earnings|learning	別語
earnings|warning	別語
earnings|yearning	別語
earn|warn	別語
earn|yarn	別語
earn|yearn	別語
earthly|harshly	別語
ease|east	別語
ease|else	別語
ease|erase	別語
ease|lease	別語
ease|tease	別語
ease|vase	別語
east|easy	別語
east|fast	別語
east|feast	別語
east|last	別語
east|least	別語
east|mast	別語
east|past	別語
east|vast	別語
east|yeast	別語
edict|edit	別語
edit|emit	別語
edit|exit	別語
educate|emulate	別語
education|emulation	別語
education|equation	別語
education|reduction	別語
effective|reflective	別語
efficiently|sufficiently	別語
effusive|elusive	別語
eighteen|heighten	別語
eighteen|lighten	別語
eighteen|tighten	別語
eighty|mighty	別語
eight|fight	別語
eight|light	別語
eight|might	別語
eight|night	別語
eight|right	別語
eight|sight	別語
eight|tight	別語
either|wither	別語
ejection|election	別語
ejection|execution	別語
ejection|injection	別語
ejection|objection	別語
ejection|rejection	別語
ejection|section	別語
ejection|selection	別語
eject|elect	別語
eject|erect	別語
eject|reject	別語
elaborate|evaporate	別語
elastic|plastic	別語
elderly|orderly	別語
election|elevation	別語
election|execution	別語
election|rejection	別語
election|section	別語
election|selection	別語
elegant|element	別語
elegant|elephant	別語
elegant|relevant	別語
element|eleventh	別語
element|vehement	別語
elevate|relegate	別語
elimination|examination	別語
elimination|limitation	別語
