stair|stir	別語
stake|stale	別語
stake|stare	別語
stake|state	別語
stake|take	別語
stale|stalk	別語
stale|stall	別語
stale|staple	別語
stale|stare	別語
stale|state	別語
stale|style	別語
stalk|stall	別語
stalk|stark	別語
stalk|talk	別語
stall|still	別語
stall|tall	別語
stamp|swamp	別語
stare|stark	別語
stare|start	別語
stare|starve	別語
stare|state	別語
stare|store	別語
stark|start	別語
start|tart	別語
star|start	別語
star|stay	別語
star|stir	別語
stay|stray	別語
stay|sway	別語
steak|steal	別語
steak|steam	別語
steal|steam	別語
steam|stem	別語
steam|stream	別語
steam|team	別語
steel|steep	別語
steel|steer	別語
steeply|sternly	別語
steep|steer	別語
steep|sweep	別語
stem|step	別語
step|stop	別語
stick|stock	別語
stiff|stuff	別語
stimulate|stipulate	別語
stimulation|stipulation	別語
sting|string	別語
sting|swing	別語
stipend|suspend	別語
stocking|striking	別語
stone|store	別語
stone|stove	別語
stone|tone	別語
stool|stoop	別語
stool|tool	別語
store|storm	別語
store|stove	別語
stormy|story	別語
storm|story	別語
strain|train	別語
straw|stray	別語
stray|tray	別語
stride|strife	別語
stride|strike	別語
stride|stripe	別語
stride|strive	別語
strife|strike	別語
strife|stripe	別語
strike|stripe	別語
strike|strive	別語
stripe|strive	別語
strip|trip	別語
studious|tedious	別語
study|sturdy	別語
stumble|tumble	別語
subconscious|unconscious	別語
subject|suspect	別語
sublime|subside	別語
submarine|summarize	別語
subside|suicide	別語
such|suck	別語
suffice|surface	別語
sunrise|surmise	別語
super|superb	別語
sure|surf	別語
surface|surname	別語
surge|urge	別語
surmise|surprise	別語
surmise|survive	別語
surmount|surround	別語
surprising|uprising	別語
swab|swan	別語
swab|swap	別語
swab|sway	別語
swamp|swap	別語
swan|swap	別語
swan|sway	別語
swap|sway	別語
swear|sweat	別語
swear|wear	別語
sweater|theater	別語
sweater|weather	別語
sweep|sweet	別語
sweep|weep	別語
sweet|tweet	別語
swelling|willing	別語
swell|well	別語
swing|wing	別語
sword|word	別語
table|tablet	別語
tact|tart	別語
