irrigate|irritated	別語
kill|mill	別語
kill|pill	別語
kill|skill	別語
kill|will	別語
kind|king	別語
kind|mind	別語
kind|wind	別語
king|ring	別語
king|sing	別語
king|wing	別語
kite|rite	別語
kite|site	別語
knit|knot	別語
knit|unit	別語
knot|know	別語
know|snow	別語
lace|lack	別語
lace|lake	別語
lace|lame	別語
lace|lane	別語
lace|late	別語
lace|pace	別語
lace|place	別語
lacking|lasting	別語
lacking|mocking	別語
lack|pack	別語
lack|sack	別語
lady|lazy	別語
lake|lame	別語
lake|lane	別語
lake|late	別語
lake|like	別語
lake|make	別語
lake|sake	別語
lake|take	別語
lake|wake	別語
lament|latent	別語
lame|lamp	別語
lame|lane	別語
lame|late	別語
lame|name	別語
lame|same	別語
lame|tame	別語
lamp|limp	別語
land|lane	別語
land|laud	別語
land|sand	別語
lane|late	別語
lane|line	別語
lane|pane	別語
lane|plane	別語
lane|wane	別語
languish|linguist	別語
lantern|pattern	別語
lasting|slanting	別語
last|list	別語
last|mast	別語
last|past	別語
last|vast	別語
latent|latest	別語
latent|patent	別語
later|layer	別語
later|water	別語
late|plate	別語
latitude|platitude	別語
latter|matter	別語
lawn|pawn	別語
lawn|yawn	別語
layer|player	別語
layout|payout	別語
leading|learning	別語
leading|meaning	別語
leading|pending	別語
leading|rearing	別語
lead|leaf	別語
lead|leak	別語
lead|lean	別語
lead|leap	別語
lead|lend	別語
lead|lewd	別語
lead|load	別語
lead|plead	別語
leaf|leak	別語
leaf|lean	別語
leaf|leap	別語
leaf|loaf	別語
leak|lean	別語
leak|leap	別語
leak|peak	別語
leak|weak	別語
lean|leap	別語
lean|learn	別語
lean|loan	別語
lean|mean	別語
learning|meaning	別語
learning|rearing	別語
learning|warning	別語
learning|yearning	別語
learn|yearn	別語
lease|least	別語
lease|leave	別語
lease|please	別語
lease|tease	別語
least|yeast	別語
leather|neither	別語
leather|teacher	別語
leave|weave	別語
lecture|leisure	別語
lecture|picture	別語
lecture|texture	別語
lecture|venture	別語
left|lift	別語
legalize|penalize	別語
legalize|realize	別語
leisure|seizure	別語
lend|lens	別語
lend|lewd	別語
lend|mend	別語
lend|send	別語
lend|tend	別語
leniency|tendency	別語
lens|less	別語
less|mess	別語
lever|never	別語
lever|sever	別語
liability|reliability	別語
liability|stability	別語
liable|viable	別語
liberal|mineral	別語
liberate|vibrate	別語
liberation|vibration	別語
life|lift	別語
life|like	別語
life|line	別語
life|wife	別語
lift|list	別語
lighten|sighted	別語
lighten|tighten	別語
light|might	別語
light|night	別語
light|plight	別語
light|sight	別語
light|slight	別語
light|tight	別語
liken|linen	別語
like|line	別語
like|live	別語
liking|living	別語
limb|limp	別語
limitless|listless	別語
limp|lump	別語
lineage|vintage	別語
line|linen	別語
line|link	別語
line|live	別語
line|mine	別語
line|nine	別語
line|vine	別語
linger|singer	別語
link|pink	別語
link|sink	別語
link|wink	別語
listless|restless	別語
list|lost	別語
literal|mineral	別語
literate|obliterate	別語
literate|reiterate	別語
load|loaf	別語
load|loan	別語
load|lord	別語
load|loud	別語
load|toad	別語
loaf|loan	別語
loan|moan	別語
loathing|nothing	別語
loathing|scathing	別語
loathing|soothing	別語
loath|oath	別語
local|loyal	別語
local|vocal	別語
location|ovation	別語
location|relocation	別語
location|vocation	別語
lock|look	別語
lock|mock	別語
lock|sock	別語
longing|looming	別語
longing|ongoing	別語
long|song	別語
look|loom	別語
look|loop	別語
loom|loop	別語
