capable|culpable	別語
capable|palpable	別語
capable|parable	別語
cape|care	別語
cape|case	別語
cape|cave	別語
cape|cope	別語
cape|gape	別語
captain|certain	別語
captain|contain	別語
captain|curtain	別語
captivate|castigate	別語
captivate|cultivate	別語
capture|culture	別語
capture|pasture	別語
capture|rapture	別語
capture|rupture	別語
card|care	別語
card|cart	別語
card|hard	別語
card|ward	別語
career|carver	別語
careful|harmful	別語
careless|cashless	別語
careless|ceaseless	別語
careless|harmless	別語
careless|wireless	別語
care|cart	別語
care|carve	別語
care|case	別語
care|cave	別語
care|core	別語
care|dare	別語
care|fare	別語
care|rare	別語
care|scare	別語
carrier|earlier	別語
carrier|warrior	別語
carry|marry	別語
cart|cast	別語
cart|curt	別語
cart|part	別語
cart|tart	別語
carve|cave	別語
case|cash	別語
case|cast	別語
case|cave	別語
case|cease	別語
case|ease	別語
case|vase	別語
cashless|ceaseless	別語
cash|cast	別語
cash|clash	別語
cash|crash	別語
cash|dash	別語
cash|rash	別語
cash|wash	別語
castle|cattle	別語
cast|coast	別語
cast|east	別語
cast|fast	別語
cast|last	別語
cast|mast	別語
cast|past	別語
cast|vast	別語
casually|manually	別語
casually|usually	別語
cataclysm|catalyst	別語
catching|matching	別語
catching|scathing	別語
catch|hatch	別語
catch|match	別語
catch|patch	別語
catch|watch	別語
cater|crater	別語
cater|later	別語
cater|water	別語
cattle|rattle	別語
causation|caution	別語
causation|cessation	別語
cause|clause	別語
cause|pause	別語
cautious|curious	別語
cave|crave	別語
cave|have	別語
cave|pave	別語
cave|save	別語
cave|wave	別語
cease|chase	別語
cease|ease	別語
cease|lease	別語
cease|tease	別語
ceiling|failing	別語
ceiling|feeling	別語
ceiling|healing	別語
cell|cull	別語
cell|tell	別語
cell|well	別語
cell|yell	別語
censure|century	別語
censure|conjure	別語
censure|consume	別語
censure|ensure	別語
censure|leisure	別語
censure|measure	別語
censure|venture	別語
central|control	別語
central|general	別語
central|neutral	別語
century|venture	別語
ceremony|hegemony	別語
certain|contain	別語
certain|curtail	別語
certain|pertain	別語
certify|fortify	別語
certify|mortify	別語
certify|rectify	別語
certify|terrify	別語
cessation|sensation	別語
chain|chin	別語
chair|hair	別語
chamber|chapter	別語
chamber|clamber	別語
chaotic|chronic	別語
chapter|chasten	別語
chapter|clatter	別語
chapter|shatter	別語
charity|clarify	別語
charm|chart	別語
charm|harm	別語
chart|chat	別語
chase|phase	別語
chasten|hasten	別語
chat|coat	別語
chat|that	別語
chat|what	別語
cheap|cheat	別語
cheap|heap	別語
cheat|chest	別語
cheat|heat	別語
cheat|wheat	別語
check|cheek	別語
cheek|creek	別語
cheering|jeering	別語
cheer|sheer	別語
chef|chew	別語
cherish|churlish	別語
chew|crew	別語
chicken|quicken	別語
chide|hide	別語
child|chill	別語
chilled|skilled	別語
chilled|thrilled	別語
chill|hill	別語
chin|china	別語
