hesitant|resistant	別語
hesitation|recitation	別語
hide|hire	別語
hide|hive	別語
hide|ride	別語
hide|side	別語
hide|tide	別語
hide|wide	別語
high|sigh	別語
hill|kill	別語
hill|mill	別語
hill|pill	別語
hill|will	別語
hindering|rendering	別語
hindering|wandering	別語
hindsight|insight	別語
hint|hunt	別語
hint|tint	別語
hire|hive	別語
hire|wire	別語
hiss|miss	別語
history|victory	別語
hive|live	別語
hoist|host	別語
hoist|moist	別語
hold|hole	別語
hold|holy	別語
hold|mold	別語
hole|home	別語
hole|hope	別語
hole|hose	別語
hole|pole	別語
hole|role	別語
hole|sole	別語
home|hope	別語
home|hose	別語
home|some	別語
honesty|modesty	別語
hook|look	別語
hope|hose	別語
hope|rope	別語
horrifying|terrifying	別語
horrify|mortify	別語
horrify|terrify	別語
horse|hose	別語
hose|host	別語
hose|house	別語
hose|lose	別語
hose|nose	別語
hose|pose	別語
hose|rose	別語
hose|those	別語
hostage|shortage	別語
hostage|voltage	別語
host|lost	別語
host|most	別語
host|post	別語
hour|pour	別語
hour|sour	別語
hour|tour	別語
hour|your	別語
house|mouse	別語
humanity|humility	別語
humble|jumble	別語
humble|mumble	別語
humble|tumble	別語
humidity|timidity	別語
humility|utility	別語
humor|tumor	別語
hunch|lunch	別語
hunch|munch	別語
hunt|hurt	別語
hurl|hurt	別語
hush|lush	別語
hush|push	別語
hush|rush	別語
icon|iron	別語
idealism|realism	別語
idealist|realist	別語
ideology|theology	別語
idleness|illness	別語
illicit|implicit	別語
illicit|solicit	別語
illiterate|obliterate	別語
illness|stillness	別語
illusion|inclusion	別語
imitate|initiate	別語
imitation|invitation	別語
imitation|irritation	別語
imitation|limitation	別語
imitation|mutation	別語
immediate|mediate	別語
immemorial|memorial	別語
immensely|intensely	別語
immense|immerse	別語
immense|incense	別語
immobilize|mobilize	別語
impartial|imperial	別語
impartial|martial	別語
impasse|impulse	別語
impassive|impressive	別語
impassive|impulsive	別語
impassive|massive	別語
impassive|passive	別語
impeding|impending	別語
impeding|imposing	別語
impending|pending	別語
impetus|impious	別語
implicate|replicate	別語
implication|replication	別語
implicitly|simplicity	別語
implicit|simplicity	別語
implode|implore	別語
implode|improve	別語
implore|improve	別語
imply|simply	別語
imposed|impound	別語
impression|oppression	別語
impression|repression	別語
impressive|oppressive	別語
impressive|unimpressive	別語
impress|oppress	別語
impress|repress	別語
impulsive|repulsive	別語
impure|impute	別語
inability|instability	別語
inability|liability	別語
inability|stability	別語
inaction|infection	別語
inaction|injection	別語
inaction|reaction	別語
inactive|invective	別語
incarnation|inclination	別語
incensed|increased	別語
incensed|intense	別語
incensed|invented	別語
incense|increase	別語
incense|intense	別語
incense|license	別語
incentive|invective	別語
incentive|inventive	別語
inception|infection	別語
inception|injection	別語
inception|insertion	別語
inception|intention	別語
inception|invention	別語
inception|reception	別語
inchoate|incubate	別語
incident|incipient	別語
incident|indigent	別語
incisive|inclusive	別語
incisive|indecisive	別語
incline|include	別語
incline|recline	別語
include|intrude	別語
include|seclude	別語
inclusion|seclusion	別語
inclusive|reclusive	別語
incomparable|incompatible	別語
incubate|insulate	別語
inculcate|insulate	別語
indecent|indigent	別語
indecent|indolent	別語
indecent|inherent	別語
indecent|innocent	別語
indicate|intimate	別語
indicate|intricate	別語
indicate|vindicate	別語
indication|indignation	別語
indication|invitation	別語
indication|invocation	別語
indication|vindication	別語
indigent|indirect	別語
indigent|indolent	別語
indirect|redirect	別語
indivisible|invisible	別語
indolent|innocent	別語
indolent|insolent	別語
indolent|insolvent	別語
indolent|redolent	別語
inefficiency|insufficiency	別語
inefficient|insufficient	別語
inequitable|inevitable	別語
inequity|ingenuity	別語
inequity|inquiry	別語
inert|insert	別語
infection|inflation	別語
infection|injection	別語
infection|insertion	別語
infection|inspection	別語
infection|intention	別語
infection|invention	別語
infect|infest	別語
infect|inject	別語
infect|insect	別語
inference|influence	別語
inference|reference	別語
inferior|inheritor	別語
infer|inner	別語
infest|ingest	別語
infest|invest	別語
inflame|inflate	別語
inflate|insulate	別語
inflate|isolate	別語
inflation|isolation	別語
ingenuity|intensity	別語
ingest|invest	別語
inherent|interest	別語
inheritor|interior	別語
initial|instill	別語
initiate|intimate	別語
injection|insertion	別語
injection|inspection	別語
injection|intention	別語
injection|invention	別語
injection|objection	別語
injection|rejection	別語
inject|insect	別語
injure|insure	別語
injure|inure	別語
inland|island	別語
innocence|insolence	別語
innocent|insolent	別語
innovation|invocation	別語
innovation|renovation	別語
inoculate|insulate	別語
inquire|inspire	別語
insect|insert	別語
insect|inspect	別語
insertion|inspection	別語
insertion|intention	別語
insertion|invention	別語
insolent|insolvent	別語
inspect|respect	別語
inspect|suspect	別語
inspiration|instigation	別語
inspiration|respiration	別語
instance|instinct	別語
instance|insurance	別語
instant|instinct	別語
instead|unsteady	別語
instigation|institution	別語
instigation|investigation	別語
instinctive|instructive	別語
institution|restitution	別語
instruction|obstruction	別語
instructive|obstructive	別語
instruct|obstruct	別語
insular|singular	別語
insure|inure	別語
integral|internal	別語
integral|interval	別語
integration|interaction	別語
integrity|intensity	別語
intention|intuition	別語
intention|invention	別語
intention|retention	別語
interaction|intersection	別語
interfere|intervene	別語
internal|interval	別語
internal|maternal	別語
internal|paternal	別語
intersection|intervention	別語
intimate|intricate	別語
intimate|ultimate	別語
invective|inventive	別語
invent|invest	別語
invitation|invocation	別語
invitation|irritation	別語
invocation|vocation	別語
invoice|involve	別語
involve|revolve	別語
isolate|violate	別語
isolation|solution	別語
isolation|violation	別語
itch|pitch	別語
item|stem	別語
jacket|packet	別語
jacket|racket	別語
jagged|ragged	別語
jail|mail	別語
jail|nail	別語
jail|rail	別語
jail|sail	別語
jail|tail	別語
jealousy|zealous	別語
jealous|zealous	別語
jeering|meeting	別語
jeering|rearing	別語
jeer|peer	別語
jelly|jolly	別語
joint|point	別語
judge|nudge	別語
juggle|jungle	別語
july|jury	別語
jumble|mumble	別語
jumble|tumble	別語
jump|lump	別語
jump|pump	別語
june|junk	別語
justify|testify	別語
just|must	別語
just|oust	別語
just|rust	別語
keen|keep	別語
keep|peep	別語
keep|seep	別語
keep|weep	別語
kettle|mettle	別語
kettle|nettle	別語
kettle|settle	別語
kick|pick	別語
kick|sick	別語
