moan|moon	別語
moat|most	別語
mobility|morality	別語
mocking|morning	別語
mocking|stocking	別語
mock|monk	別語
mock|rock	別語
mock|sock	別語
moderate|operate	別語
moderate|tolerate	別語
moderation|operation	別語
mode|model	別語
mode|more	別語
mode|move	別語
modification|notification	別語
moisture|posture	別語
moist|most	別語
mold|mood	別語
monitor|monster	別語
monopoly|monotony	別語
month|moth	別語
monument|movement	別語
mood|moon	別語
mood|wood	別語
moon|moron	別語
moon|noon	別語
moon|soon	別語
morality|voracity	別語
moral|oral	別語
more|move	別語
more|sore	別語
morning|warning	別語
morning|wording	別語
most|post	別語
mother|other	別語
mother|smother	別語
moth|mouth	別語
moth|myth	別語
motion|notion	別語
mound|mount	別語
mound|round	別語
mound|sound	別語
mound|wound	別語
mouth|south	別語
movable|notable	別語
much|munch	別語
much|such	別語
mumble|tumble	別語
muster|mutter	別語
must|oust	別語
must|rust	別語
mutation|station	別語
mutter|utter	別語
nail|rail	別語
nail|sail	別語
nail|tail	別語
name|same	別語
name|tame	別語
narration|variation	別語
national|optional	別語
near|neat	別語
near|rear	別語
near|tear	別語
near|wear	別語
near|year	別語
neat|nest	別語
neat|next	別語
neat|seat	別語
need|seed	別語
need|weed	別語
negative|relative	別語
neglect|reflect	別語
neither|weather	別語
nerve|serve	別語
nervous|onerous	別語
nervous|serious	別語
nest|next	別語
nest|pest	別語
nest|rest	別語
nest|test	別語
nest|vest	別語
nest|west	別語
never|sever	別語
next|text	別語
nibble|nimble	別語
nice|nine	別語
nice|rice	別語
nice|vice	別語
night|right	別語
night|sight	別語
night|tight	別語
nine|none	別語
nine|vine	別語
noise|nose	別語
noisy|nosy	別語
nominate|ruminate	別語
none|nose	別語
none|note	別語
none|tone	別語
none|zone	別語
noon|soon	別語
norm|worm	別語
north|worth	別語
nose|note	別語
nose|pose	別語
nose|rose	別語
notable|portable	別語
notable|unstable	別語
notably|totally	別語
note|vote	別語
nothing|soothing	別語
notification|ratification	別語
nourish|tourism	別語
nourish|tourist	別語
nullify|qualify	別語
null|pull	別語
nursery|surgery	別語
nurse|purse	別語
nurture|rupture	別語
nurture|torture	別語
oath|path	別語
objection|rejection	別語
obscene|obscure	別語
obscenity|obscurity	別語
observant|servant	別語
observe|reserve	別語
obsession|possession	別語
obsession|session	別語
occurrence|recurrence	別語
oceanic|organic	別語
omit|vomit	別語
once|ounce	別語
opening|pending	別語
open|oven	別語
operate|tolerate	別語
opposition|position	別語
optional|rational	別語
oral|oval	別語
orange|range	別語
organization|urbanization	別語
organize|urbanize	別語
ours|yours	別語
oust|rust	別語
outdated|outraged	別語
outdate|outrage	別語
outdoor|outlook	別語
outline|outlive	別語
outline|outside	別語
outline|routine	別語
outlive|outside	別語
outright|upright	別語
outside|subside	別語
ovation|station	別語
ovation|vocation	別語
oven|over	別語
overall|overhaul	別語
overhear|overseas	別語
overhear|overseer	別語
overrun|overturn	別語
oversight|overweight	別語
over|overt	別語
pace|pack	別語
pace|pact	別語
pace|page	別語
pace|pane	別語
pace|pave	別語
pace|peace	別語
pace|place	別語
pace|race	別語
pace|space	別語
pacification|ratification	別語
pacific|specific	別語
package|passage	別語
packet|racket	別語
pack|pact	別語
pack|park	別語
pack|pick	別語
pack|rack	別語
pack|sack	別語
pact|pant	別語
pact|part	別語
pact|past	別語
pact|tact	別語
paddle|saddle	別語
page|pane	別語
page|pave	別語
page|rage	別語
page|wage	別語
painless|princess	別語
painter|splinter	別語
painter|tainted	別語
paint|pant	別語
paint|point	別語
paint|print	別語
paint|saint	別語
paint|taint	別語
pain|paint	別語
pain|pair	別語
pain|pawn	別語
pain|plain	別語
pain|rain	別語
pain|vain	別語
palatable|palpable	別語
palpable|parable	別語
palpable|passable	別語
palpable|valuable	別語
pamper|paper	別語
pane|panel	別語
pane|pant	別語
pane|pave	別語
pane|plane	別語
pane|wane	別語
pant|part	別語
pant|past	別語
pant|plant	別語
pant|want	別語
parable|parallel	別語
parable|passable	別語
parable|portable	別語
parable|variable	別語
parable|wearable	別語
parent|patent	別語
parity|party	別語
parity|rarity	別語
park|part	別語
park|spark	別語
partial|spatial	別語
part|past	別語
part|tart	別語
passage|passive	別語
passage|presage	別語
passage|sausage	別語
passion|pension	別語
passion|session	別語
passive|pastime	別語
passive|pensive	別語
paste|taste	別語
paste|waste	別語
pastime|pasture	別語
pasture|picture	別語
pasture|rapture	別語
past|post	別語
past|vast	別語
patch|path	別語
patch|pitch	別語
patch|watch	別語
patient|payment	別語
patient|salient	別語
pattern|pottery	別語
pave|save	別語
pave|wave	別語
pawn|spawn	別語
pawn|yawn	別語
peace|peach	別語
peace|place	別語
peach|perch	別語
peach|preach	別語
peach|reach	別語
peach|teach	別語
peak|speak	別語
peak|weak	別語
peculiar|secular	別語
pedal|petal	別語
peek|peel	別語
peek|peep	別語
peek|peer	別語
peek|seek	別語
peek|week	別語
peel|peep	別語
peel|peer	別語
peep|peer	別語
peep|seep	別語
peep|weep	別語
peerless|powerless	別語
penalize|realize	別語
penetrate|perpetrate	別語
penetrate|venerate	別語
penetration|veneration	別語
pension|session	別語
pension|tension	別語
pension|version	別語
percent|perfect	別語
percent|portent	別語
perception|reception	別語
perch|porch	別語
perilously|seriously	別語
perilous|serious	別語
permanent|pertinent	別語
personal|seasonal	別語
perspiration|respiration	別語
persuade|pervade	別語
persuasive|pervasive	別語
pest|post	別語
pest|rest	別語
pest|test	別語
pest|vest	別語
pest|west	別語
petition|position	別語
petition|repetition	別語
petition|sedition	別語
petrify|terrify	別語
phone|prone	別語
pick|pink	別語
pick|sick	別語
picture|posture	別語
piece|pierce	別語
pile|pill	別語
pile|pipe	別語
pile|pole	別語
pile|tile	別語
pile|vile	別語
pillow|willow	別語
pill|poll	別語
pill|pull	別語
pill|spill	別語
pill|will	別語
pilot|plot	別語
pinch|pitch	別語
pink|sink	別語
pink|wink	別語
pipe|ripe	別語
pipe|wipe	別語
pitch|witch	別語
place|plane	別語
place|plate	別語
plane|planet	別語
plane|plank	別語
plane|plant	別語
plane|plate	別語
plank|plant	別語
plan|plant	別語
plan|play	別語
pleasure|treasure	別語
plight|slight	別語
plot|plow	別語
plot|slot	別語
plow|slow	別語
plumber|plummet	別語
plump|pump	別語
plump|slump	別語
pocket|rocket	別語
poet|post	別語
point|print	別語
poke|pole	別語
poke|pose	別語
polar|solar	別語
pole|pose	別語
pole|role	別語
pole|sole	別語
poll|pool	別語
poll|pull	別語
poll|toll	別語
