dawn|pawn	別語
dawn|yawn	別語
daylight|delight	別語
daytime|pastime	別語
dazzling|puzzling	別語
deadline|decline	別語
deadline|headline	別語
dead|deaf	別語
dead|deal	別語
dead|dear	別語
dead|deed	別語
dead|dread	別語
dead|head	別語
dead|lead	別語
dead|read	別語
deaf|deal	別語
deaf|dear	別語
deaf|leaf	別語
deal|dear	別語
deal|dial	別語
deal|dual	別語
deal|heal	別語
deal|ideal	別語
deal|meal	別語
deal|real	別語
deal|seal	別語
deal|zeal	別語
dearth|earth	別語
dear|fear	別語
dear|gear	別語
dear|hear	別語
dear|near	別語
dear|rear	別語
dear|tear	別語
dear|wear	別語
dear|year	別語
debase|debate	別語
debt|deft	別語
debt|dent	別語
decay|decry	別語
deceit|decent	別語
deceive|decisive	別語
deceive|decline	別語
deceive|deprive	別語
deceive|deserve	別語
december|remember	別語
deception|deletion	別語
deception|detection	別語
deception|exception	別語
deception|inception	別語
deception|perception	別語
deception|reception	別語
deceptive|defective	別語
deceptive|detective	別語
deceptive|perceptive	別語
decide|deride	別語
decimate|decorate	別語
decimate|dedicate	別語
decimate|delicate	別語
decimate|deviate	別語
decision|delusion	別語
decision|derision	別語
decision|division	別語
decision|precision	別語
decision|revision	別語
decisive|derisive	別語
decisive|incisive	別語
deck|dock	別語
deck|duck	別語
deck|neck	別語
declare|decline	別語
declare|deflate	別語
declare|deplore	別語
decline|recline	別語
decorate|desolate	別語
decreased|depressed	別語
decree|degree	別語
dedicated|delicate	別語
dedicate|delicate	別語
dedicate|desiccate	別語
dedicate|deviate	別語
dedicate|educate	別語
dedicate|indicate	別語
dedicate|mediate	別語
dedication|deduction	別語
dedication|depiction	別語
dedication|deviation	別語
dedication|education	別語
dedication|indication	別語
dedication|mediation	別語
deduction|depiction	別語
deduction|detection	別語
deduction|education	別語
deed|deem	別語
deed|deep	別語
deed|feed	別語
deed|heed	別語
deed|need	別語
deed|seed	別語
deed|weed	別語
deem|deep	別語
deem|seem	別語
deep|keep	別語
deep|peep	別語
deep|seep	別語
deep|weep	別語
defective|defensive	別語
defective|reflective	別語
defective|selective	別語
defect|deflect	別語
defendant|descendant	別語
deference|inference	別語
deference|preference	別語
deference|reference	別語
defiance|reliance	別語
defiant|deficit	別語
deficit|definite	別語
define|refine	別語
deflate|deplete	別語
deflate|desolate	別語
deflate|deviate	別語
deflation|deletion	別語
deflation|deviation	別語
deflation|dilation	別語
deflect|defunct	別語
deflect|dialect	別語
deflect|neglect	別語
deforest|defrost	別語
deft|defy	別語
deft|dent	別語
deft|left	別語
degradation|depredation	別語
degradation|gradation	別語
degrade|deprave	別語
delayed|relaxed	別語
delegate|delicate	別語
delegate|elevate	別語
delegate|relegate	別語
delegation|deletion	別語
delegation|elevation	別語
delete|deplete	別語
deletion|delusion	別語
deletion|demotion	別語
deletion|detection	別語
deletion|devotion	別語
deletion|dilation	別語
deletion|dilution	別語
deletion|election	別語
deletion|selection	別語
deliberate|delineate	別語
deliberate|liberate	別語
deliberation|delineation	別語
deliberation|liberation	別語
delicate|delineate	別語
delicate|desiccate	別語
delicate|deviate	別語
delicate|duplicate	別語
delicate|relocate	別語
delicate|replicate	別語
delicious|felicitous	別語
delicious|malicious	別語
delicious|religious	別語
delude|deluge	別語
delude|elude	別語
delusion|derision	別語
delusion|dilution	別語
delusion|seclusion	別語
demobilize|demoralize	別語
demobilize|immobilize	別語
demographic|geographic	別語
demote|denote	別語
demote|devote	別語
demote|remote	別語
demotion|devotion	別語
demotion|emotion	別語
denial|dental	別語
denial|genial	別語
denigrate|designate	別語
denigrate|emigrate	別語
denominate|dominate	別語
denominate|nominate	別語
denomination|nomination	別語
denote|devote	別語
denounced|renounce	別語
