crime	criminal	形	犯罪の・刑事上の
dare	daring	形	大胆な・勇敢な
diet	dietary	形	食事の・食事療法の
direct	director	名	責任者・監督・取締役
disobey	disobedient	形	反抗的な・従わない
disobey	disobedience	名	不服従・違反
earn	earnings	名	収入・稼ぎ
effort	effortless	形	楽な・苦労のない
emerge	emergency	名	緊急事態・非常時	emerge（現れる）から、突然現れた事態→「緊急事態」
fantastic	fantasy	名	空想・幻想・ファンタジー
fat	fatten	動	太らせる・肥やす
festival	festive	形	祝祭の・お祭り気分の
future	futuristic	形	未来的な・未来の
gold	golden	形	金色の・金の・絶好の
likely	likelihood	名	見込み・可能性
limit	limitless	形	果てしない・無限の
marry	married	形	結婚している・既婚の
U	cultural	cultured	cultural は「文化の・文化的な」。cultured は「教養のある・洗練された」
U	dependent	dependable	dependent は「依存している・〜次第の」。dependable は「頼りになる・当てにできる」
U	disease	illness	disease は「(特定の)病気・疾患」（heart disease）。illness は病気である状態や期間を言う
U	human	humane	human は「人間の・人間らしい」。humane は「人道的な・思いやりのある」
U	journey	trip	trip は「(短い)旅行・出かけること」（a business trip）。journey は「(長い)旅・行程」
