mismatched	mismatch	名	不釣り合い・食い違い
module	modular	形	モジュール式の・組み立て式の
moist	moisten	動	湿らせる・潤す
multiplicity	multiple	形	多数の・複合の
narrowing	narrow	形	狭い・細い
navigable	navigate	動	航行する・操縦する
necessitate	necessary	形	必要な
needy	need	動	必要とする
noble	nobility	名	貴族・気高さ
notices	notice	動	気づく・通知・掲示
orient	oriented	形	〜志向の・〜向きの
overeating	overeat	動	食べ過ぎる
oversee	oversight	名	監督・見落とし	oversee（監督する）の名詞で「監督」。「見落とし」の意味もあるので注意
overwhelm	overwhelmed	形	圧倒された・打ちのめされた
oxidation	oxidize	動	酸化する・さびさせる
pacify	pacific	形	平和的な・穏やかな
patronize	patron	名	後援者・ひいき客	patron（後援者・お得意さん）として支える→「ひいきにする」。上から目線で「見下す」の意味もある
penniless	penny	名	ペニー（英国の小銭）・1セント	penny（小銭）の1枚もない→「一文なしの」
perceive	perceptible	形	知覚できる・感じられる
perceive	perceptive	形	洞察力のある・知覚の鋭い
periodical	periodic	形	周期的な・定期的な
perpetuate	perpetual	形	永続的な・絶え間ない
perplexing	perplexity	名	当惑・困惑
perplex	perplexed	形	当惑した・困った
pertain	pertinent	形	適切な・関連する
petrify	petrified	形	(恐怖で)すくんだ・石化した
phenomenon	phenomenal	形	驚異的な・並外れた
photocopier	photocopy	動	コピーする・複写
pick	picky	形	えり好みする・気難しい	pick（選ぶ）から、あれこれ選り好みする→「えり好みする」
pierce	piercing	形	突き刺すような・鋭い
pivotal	pivot	名	軸・中心・要
plead	plea	名	嘆願・申し立て
polarization	polar	形	極の・正反対の
C	moral	morale	士気・やる気
C	naval	navel	へそ
C	persecute	prosecute	起訴する・遂行する
U	moral	morale	moral は「道徳の」（名詞で「教訓」）。morale は「士気・やる気」（/məˈræl/）
U	naval	navel	naval は「海軍の」。navel は「へそ」。発音は同じ
U	observance	observation	observation は「観察・所見」。observance は規則や祝日の「順守」、伝統の「行事」
U	overwhelmed	overwhelming	overwhelmed は人が「圧倒された」。overwhelming は物事が「圧倒的な・抗しがたい」
U	perceptible	perceptive	perceptible は物事が「知覚できる・感じ取れる」。perceptive は人が「洞察力のある・鋭い」
U	perplexed	perplexing	perplexed は人が「当惑した」。perplexing は物事が「当惑させる・不可解な」
U	persecute	prosecute	persecute は宗教や人種などを理由に「迫害する」。prosecute は罪を問うて「起訴する」
