tempest	tempestuous	形	大荒れの・激しい
tenacious	tenacity	名	粘り強さ・固執
terminate	terminal	形	末期の・終点の・端末
testimony	testify	動	証言する・証明する
therapy	therapeutic	形	治療の・心身を癒やす
therapist	therapeutic	形	治療の・心身を癒やす
thrill	thrilling	形	わくわくさせる・スリル満点の
thoughtless	thought	名	考え・思考
tolerable	tolerate	動	耐える・大目に見る
touch	touched	形	感動した・心を動かされた
touch	touchy	形	怒りっぽい・神経質な・扱いにくい	touch（触れる）から、触れられるとすぐ怒る→「怒りっぽい・神経質な」
tremor	tremble	動	震える
trickery	tricky	形	扱いにくい・ずるい
tropics	tropical	形	熱帯の
tyranny	tyrant	名	暴君・専制君主
ubiquitous	ubiquity	名	遍在・至る所にあること
underlie	underlying	形	根底にある・基礎となる
unemployment	unemployed	形	失業した・仕事のない
uniform	uniformity	名	画一性・均一性
trivia	trivial	形	ささいな・取るに足らない
troubling	trouble	名	困難・心配・故障
unjust	injustice	名	不正・不公平
unnerve	unnerving	形	不安にさせる・気味の悪い
vacant	vacate	動	明け渡す・退く
vain	vanity	名	虚栄心・うぬぼれ・むなしさ
vengeance	vengeful	形	復讐心のある・執念深い
volcanic	volcano	名	火山
whole	wholesome	形	健康によい・健全な	whole（欠けたところのない・健全な）から→「健全な・健康によい」
worsen	worse	形	より悪い
utter	utterly	副	全く・完全に	形容詞 utter（全くの）の副詞。「口に出す」の utter とは意味が別
wobble	wobbly	形	ぐらぐらする・不安定な
U	thrilled	thrilling	thrilled は人が「わくわくした・大喜びの」。thrilling は物事が「わくわくさせる」
U	timeless	timely	timely は「ちょうどよい時の・タイムリーな」。timeless は「時代を超えた・不朽の」
U	tolerable	tolerant	tolerable は物事が「耐えられる・まずまずの」。tolerant は人が「寛容な」
U	touched	touching	touched は人が「感動した」。touching は物事が「感動的な・心に触れる」
U	troubled	troubling	troubled は人が「悩んだ」、物事が「問題を抱えた」。troubling は物事が「気がかりな・困らせる」
U	understandable	understanding	understanding は人が「理解のある・思いやりのある」。understandable は物事が「理解できる・無理もない」
U	vain	vein	vain は「虚栄心の強い・むだな」（in vain＝むだに）。vein は「静脈・葉脈」。発音は同じ
