corporation	corporate	形	企業の・法人の
count	countless	形	無数の・数え切れない
coward	cowardice	名	臆病・卑怯
crisis	critical	形	危機的な・重大な・批判的な
culture	cultivate	動	耕す・育む
deliberate	deliberation	名	熟考・審議
democracy	democratic	形	民主的な・民主主義の
deprive	deprived	形	恵まれない・貧しい
deserve	deserving	形	値する・援助を受けるに値する
destined	destiny	名	宿命・運命
devote	devotee	名	熱愛者・信奉者
diagnose	diagnosis	名	診断
diagnose	diagnostic	形	診断の・診断に役立つ
dictate	dictatorship	名	独裁・独裁政権
dignity	dignified	形	威厳のある・堂々とした
diplomat	diplomacy	名	外交・駆け引き
disappoint	disappointing	形	期待外れの・がっかりさせる
disrupt	disruptive	形	混乱を起こす・破壊的な
divorce	divorced	形	離婚した
dominate	dominance	名	支配・優位
drive	driven	形	意欲的な・突き動かされた
economy	economist	名	経済学者
emigrate	emigrant	名	(他国へ出る)移民
emperor	empress	名	皇后・女帝
error	erroneous	形	誤った・間違った
ethic	ethics	名	倫理・倫理学
expel	expulsion	名	追放・退学・除名
expense	expenditure	名	支出・経費
U	council	counsel	council は「評議会・議会」、counsel は「助言(する)」。発音が同じなので文脈で見分ける
U	credible	credulous	credible は「信用できる・もっともらしい」。credulous は「(人が)だまされやすい」
U	device	devise	device は名詞「装置・工夫」（/dɪˈvaɪs/）。devise は動詞「考案する」（/dɪˈvaɪz/）
U	disappointed	disappointing	disappointed は人が「がっかりした」。disappointing は物事が「期待外れの」
U	eminent	imminent	eminent は「著名な・すぐれた」。imminent は「差し迫った」
U	employer	employee	employer は「雇う側（雇用主）」、employee は「雇われる側（従業員）」。-ee は「〜される人」
U	ethic	ethics	ethics は「倫理・倫理学・道徳規範」。ethic は「(特定の)倫理観」（the work ethic）
