facility	facilitate	動	促進する・容易にする
false	falsehood	名	虚偽・偽り
forge	forgery	名	偽造・偽造品
forgive	forgiveness	名	許し・寛容
fort	fortress	名	要塞・とりで
fraud	fraudulent	形	詐欺の・不正な
gamble	gambler	名	ばくち打ち・勝負師
generate	generator	名	発電機・生み出すもの
global	globalization	名	グローバル化・世界規模化
grease	greasy	形	脂っこい・油で汚れた
hack	hacker	名	ハッカー・不正侵入者
handicap	handicapped	形	障害のある・不利な
haunt	haunted	形	幽霊の出る・取りつかれた
hinder	hindrance	名	妨げ・障害
horror	horrific	形	凄惨な・身の毛もよだつ
human	humankind	名	人類
hygiene	hygienic	形	衛生的な		/haɪˈdʒɛnɪk/
hypocrite	hypocritical	形	偽善的な
hypothesis	hypothetical	形	仮定の・仮説の
indulge	indulgent	形	甘い・寛大な
initiate	initiative	名	主導権・率先・新たな取り組み
intervene	intervention	名	介入・仲裁
intuitive	intuition	名	直感
invalid	invalidate	動	無効にする・論破する
invest	investor	名	投資家
involve	involved	形	関わっている・込み入った
labor	laborer	名	労働者・作業員
U	inhabit	inhibit	inhabit は「住む・生息する」。inhibit は「抑制する・妨げる」
U	literal	literary	literal は「文字どおりの」。literary は「文学の・文語の」
U	literary	literate	literary は「文学の」。literate は「読み書きができる・教養のある」
