travel	traveler	名	旅行者
trick	tricky	形	扱いにくい・ずるい
trouble	troublesome	形	厄介な・面倒な
trust	trustworthy	形	信頼できる・当てになる
use	useless	形	役に立たない・無駄な
voice	vocal	形	声の・声高な
wait	waiter	名	給仕係・ウエイター
wild	wilderness	名	荒野・未開の地
asian	Asia	名	アジア
beg	beggar	名	物ごいをする人
bend	bent	形	曲がった
blind	blindness	名	目が見えないこと・無分別
blind	blindly	副	やみくもに・盲目的に
bomb	bombard	動	砲撃する・浴びせかける
bone	bony	形	骨ばった・やせこけた
center	central	形	中心的な・中央の
chat	chatty	形	おしゃべりな・打ち解けた
cheat	cheater	名	不正をする人・ずるをする人
confuse	confused	形	混乱した・困惑した
continue	continuous	形	連続的な・絶え間ない
U	traditional	conventional	conventional は「従来の・型にはまった」で、独創性がないという悪い意味にもなる
U	whole	entire	entire は「(欠けるところなく)全体の」と強く言う。whole は「全部の・丸ごとの」
U	wide	broad	broad は「広々とした・幅広い」で、broad knowledge のように抽象的な広さにも使う。wide は幅の広さ
U	worried	anxious	worried は「(具体的なことを)心配した」。anxious は「(先のことが)不安な」のほか「切望して」
U	accept	receive	receive は「受け取る（手元に届く）」。accept は「(申し出・考えを)受け入れる・受諾する」
U	brief	short	brief は「(時間・話が)短い・簡潔な」。short は長さ・時間・背丈などの「短い」全般
U	common	ordinary	common は「共通の・ありふれた（よくある）」。ordinary は「普通の・平凡な（特別でない）」
U	complicated	complex	complex は「(部分が多く)複雑な」と客観的に言う。complicated は「込み入っていて分かりにくい・厄介な」
U	confused	confusing	confused は人が「混乱した」。confusing は物事が「紛らわしい・分かりにくい」
U	continual	continuous	continual は「(何度も)繰り返し起こる」。continuous は「途切れずに続く」
