N	moderation	moderator	人物
N	modification	modifier	別意
U	monotone	monotony	monotony は「単調さ・退屈」。monotone は「一本調子の声・単調な音」
N	multiplication	multiplicity	別意
U	narration	narrative	narrative は「物語・話の筋」（語られた内容）。narration は「語り・ナレーション」（語ること）
N	narration	narrator	人物
N	narrative	narrator	人物
N	narrowing	narrowness	別意
N	navigable	navigational	別意
N	navigation	navigator	人物
U	neglectful	negligent	negligent は「（義務を）怠った・過失のある」（法律上の責任を言うことが多い）。neglectful は「（世話などを）怠りがちな」
N	negotiation	negotiator	人物
U	neighborly	neighboring	neighboring は「近隣の・隣の」（場所）。neighborly は「隣人らしい・親切な」（態度）
U	nutritional	nutritious	nutritious は「栄養のある」（食べ物が体によい）。nutritional は「栄養の・栄養に関する」（nutritional value＝栄養価）
U	obligatory	obliged	obligatory は「義務的な・必須の」（規則で決まっている）。obliged は「（〜する）義務がある・恩に着る」（be obliged to do／I'm much obliged）
N	observance	observatory	別意
N	obstructed	obstructive	別意
N	overseer	oversight	人物
pacify	pacifier	名	（赤ちゃんの）おしゃぶり・なだめる人
U	impassioned	passionate	passionate は「情熱的な」（人の性質にも使う）。impassioned は「熱のこもった」（演説・訴えなどが）
N	patriot	patriotism	人物
N	personalize	personify	別意
N	polarity	polarization	別意
N	politician	politics	人物
R	mold	molder	まれ
R	murky	murkier	変化
R	mutual	mutualism	まれ
R	nasty	nastier	変化
R	needy	needier	変化
R	noble	nobler	変化
R	notify	not	別語
R	notify	note	遠縁
R	notion	not	別語
R	notion	note	遠縁
R	obstruction	obstructionist	まれ
R	obstruction	obstructionism	まれ
R	opt	optical	別語
R	oscillate	oscillator	まれ
R	oust	ouster	まれ
R	outdo	outdoor	別語
R	pacify	pace	別語
R	pant	panter	非語
R	partisan	partisanship	まれ
R	pasture	past	別語
R	pasture	paste	別語
R	paternal	paternalism	まれ
R	pawn	pawnee	非語
R	pawn_2	pawnee	非語
R	peer	peerless	同音
R	peerless	peer	同音
R	penetrate	penetrator	まれ
R	pension	pensioner	まれ
R	pester	pest	別語
R	petite	petition	別語
R	picky	pickier	変化
R	pit_2	pity	別語
R	placate	place	別語
R	pledge	pledger	非語
R	plunge	plunger	まれ
R	ponder	pond	別語
R	potent	pot	別語
R	potent	potentate	遠縁
