U	acuity	acuteness	acuity は「（視力・知覚などの）鋭さ」（visual acuity＝視力）。acuteness は「鋭さ・（病気の）急性の度合い」
U	admonishment	admonition	admonition と admonishment はどちらも「戒め・忠告」
N	alkali	alkalinity	別意
U	arbiter	arbitrator	arbitrator は「仲裁人」（争いを正式に裁定する人）。arbiter は「裁定者・（流行などの）権威者」（an arbiter of taste）
N	arbiter	arbitration	人物
N	arbiter	arbitrariness	人物
N	arbitration	arbitrator	人物
N	arbitrariness	arbitration	別意
N	arbitrariness	arbitrator	人物
N	autocracy	autocrat	人物
N	conservationist	conservatism	人物
demagogue	demagoguery	名	民衆扇動・扇動政治
N	demagogue	demagoguery	人物
R	absolution	absolute	遠縁
R	askance	ask	別語
R	banal	ban	遠縁
R	bane	banish	別語
R	belie	belier	非語
R	bevy	bevier	非語
R	burnish	burn	別語
R	canny	can	遠縁
R	conjure	conjurer	まれ
R	conjure	conjuror	まれ
R	consul	consulship	まれ
R	craven	crave	別語
R	cull	culler	非語
