U	asymmetric	asymmetrical	asymmetric と asymmetrical は同じ意味（非対称の）
N	backer	backing	人物
N	bearable	bearish	別意
N	blessedness	blessing	別意
brain	brains	名	知力・頭脳
N	breadth	broadening	別意
bribe	bribery	名	贈収賄・わいろを贈ること
N	bribe	bribery	別意
N	buoy	buoyancy	別意
U	celebrated	celebratory	celebrated は「名高い・有名な」。celebratory は「祝賀の・お祝いの」
N	chargeable	charged	別意
charge	charges	名	料金・告発
N	cheerfulness	cheering	別意
N	civility	civilization	別意
claim	claims	名	主張・請求
N	claimant	claims	人物
N	clarification	clarity	別意
N	clarification	clearness	別意
N	classical	classified	別意
N	classical	classifiable	別意
N	classicism	classification	別意
N	classifiable	classified	別意
N	cleaner	cleanliness	別意
U	cleanliness	cleanness	cleanliness は「清潔さ・きれい好き」（清潔にしておく習慣）。cleanness は「きれいな状態」
N	cleanliness	cleanser	別意
N	coalescence	coalition	別意
collaborate	collaborator	名	協力者・共同制作者
U	collected	collective	collected は「落ち着いた・冷静な」（calm and collected）。collective は「集団の・共同の」
N	collectible	collected	別意
N	collection	collector	人物
N	collectible	collective	別意
N	colonialism	colonist	人物
N	colonialism	colonization	別意
N	colonist	colonization	人物
combat	combatant	名	戦闘員・戦う者
N	combat	combatant	人物
N	commission	commitment	別意
commission	commissioner	名	委員・長官
N	commission	commissioner	人物
N	composed	compositional	別意
U	compelling	compulsory	compulsory は「義務的な・強制の」（compulsory education＝義務教育）。compelling は「説得力のある・引き込まれる」
N	conceivable	conceptual	別意
U	concluding	conclusive	concluding は「締めくくりの・最後の」。conclusive は「決定的な・確証となる」（conclusive evidence＝決定的な証拠）
N	conduction	conductivity	別意
N	confession	confessional	別意
N	conscience	conscientiousness	別意
R	authoritarian	authoritarianism	まれ
R	avenge	avenger	まれ
R	bail	bailer	まれ
R	bail	bailor	まれ
R	bang	banger	まれ
R	bang	bangor	非語
R	bang	bangee	非語
R	bang	bangish	非語
R	batter	batterer	まれ
R	bearer	bear	同音
R	bent	benter	非語
R	biosphere	biospherian	非語
R	bit_2	biter	別語
R	bit_2	bitter	別語
R	bleak	bleaker	変化
R	blessing	blessinger	非語
R	bondage	bond	遠縁
R	boo	booee	非語
R	bough	bougher	非語
R	boundless	bound	同音
R	brag	brager	非語
R	brag	bragger	まれ
R	brash	brasher	変化
R	brawn	brawner	非語
R	brink	brinker	非語
R	brittle	brittler	変化
R	bulky	bulkier	変化
R	bungle	bungler	まれ
R	callous	call	別語
R	captivate	captive	遠縁
R	cease	ceaser	非語
R	clause	clauser	非語
R	cling	clinger	まれ
R	collaboration	collaborationist	まれ
R	collective	collectivist	まれ
R	collective	collectivism	まれ
R	collide	collider	まれ
R	colonize	colonizer	まれ
R	compassion	compass	別語
R	compliment	comply	遠縁
R	compromise	compromiser	まれ
R	condense	condenser	まれ
R	conform	conformist	まれ
N	commissioner	committee	人物
N	connection	connector	別意
N	collaboration	collaborator	人物
N	commissioner	commitment	人物
N	charger	charges	別意
