top	topping	名	上に載せる具・トッピング
N	top	topping	別意
trade	trader	名	貿易商・トレーダー
P	trade	動	取引する
N	trade	trader	人物
trail	trailer	名	トレーラー・予告編
P	trail	動	引きずる・あとを追う・遅れをとる
N	trail	trailer	別意
trick	trickery	名	ぺてん・ごまかし
P	trick	動	だます
U	trick	trickery	trick は「芸当・いたずら・たくらみ」。trickery は「ごまかし・ぺてん」（人をだますこと）
N	uniform	uniformity	別意
upset	upsetting	形	動揺させる・つらい
U	upset	upsetting	upset は人が「動揺した」（動詞で「動揺させる」）。upsetting は物事が「動揺させる・つらい」
N	used	useful	別意
N	useful	useless	反対
N	used	useless	別意
N	vacancy	vacation	別意
view	viewer	名	視聴者・見る人
P	view	動	見なす・眺める
N	view	viewer	人物
village	villager	名	村人
N	village	villager	人物
wait	waitress	名	ウエートレス・女性の給仕
war	warrior	名	戦士・武人
N	war	warrior	人物
N	whole	wholesome	別意
wood	wooden	形	木製の・ぎこちない
N	writer	writing	人物
U	act	activate	act は「行動する・演じる」。activate は「(機能を)作動させる・活性化する」
advertisement	ad	名	広告
U	ad	advertisement	ad は advertisement を短くした言い方で、意味は同じ「広告」
adult	adulthood	名	大人であること・成人期
N	adult	adulthood	人物
adventure	adventurer	名	冒険家
N	adventure	adventurer	人物
N	advice	adviser	人物
amaze	amazed	形	驚いた・びっくりした
U	amazed	amazing	amazed は人が「驚いた」。amazing は物事が「驚くほどすばらしい」
apology	apologetic	形	申し訳なさそうな・謝罪の
application	app	名	アプリ・応用ソフト
U	app	application	app は application（アプリケーション・応用ソフト）を短くした言い方。application には「申し込み」の意味もある
N	app	applicant	別意
N	applicant	application	人物
N	basal	basic	別意
bomb	bomber	名	爆撃機・爆弾犯
N	bomb	bombardment	別意
N	bomb	bomber	別意
N	bearable	born	別意
N	calculation	calculator	別意
N	carefully	carelessly	反対
N	case	casualness	別意
N	case	casualty	別意
cash	cashier	名	レジ係・出納係
N	cash	cashier	人物
N	center	centrality	別意
champion	championship	名	選手権・優勝
N	champion	championship	人物
N	cheered	cheerful	別意
N	circle	circularity	別意
collect	collector	名	収集家・集める人
comedy	comedian	名	喜劇役者・お笑い芸人
comedy	comic	名	漫画・喜劇の
N	comedian	comedy	人物
U	comedy	comic	comedy は「喜劇」。comic は「漫画」（形容詞で「喜劇の・こっけいな」）
N	comedian	comic	人物
company	companion	名	仲間・連れ
U	companion	company	company は「会社」と「(一緒にいる)仲間・同席」。companion は「仲間・連れ（の人）」
U	competence	competition	competition は「競争・競技会」。competence は「能力・力量」で、つづりは似ているが意味がちがう
N	competition	competitor	人物
N	competency	competition	別意
N	competition	competitiveness	別意
U	competence	competency	competence と competency はどちらも「能力」。competency は仕事などの具体的な技能を言うことが多い
N	competence	competitor	人物
N	competence	competitiveness	別意
N	competency	competitor	人物
N	competitiveness	competitor	人物
U	confused	confusing	confused は人が「混乱した・困惑した」。confusing は物事が「わかりにくい・紛らわしい」
N	container	containment	別意
N	courage	encouragement	別意
N	courageous	encouraged	別意
N	courageous	encouraging	別意
crime	criminal	名	犯罪者・刑事上の
N	crime	criminal	人物
N	cultivation	culture	別意
custom	customer	名	客・顧客
U	custom	customer	custom は「習慣」（customs で「税関」）。customer は「客・顧客」
cycle	cyclist	名	自転車に乗る人
cycle	cycling	名	サイクリング・自転車に乗ること
N	cycle	cyclist	人物
N	cycle	cycling	別意
N	dangerous	endangered	別意
U	dead	deadly	dead は「死んでいる」。deadly は「命にかかわる・致命的な」
N	dead	deathly	別意
U	dead	dying	dead は「死んでいる」。dying は「死にかけている・消えかけている」
U	deadly	deathly	deadly は「致命的な」。deathly は「死んだような」（deathly silence＝死んだような静けさ）
