possess	possessive	形	独占欲の強い・所有を表す
praiseworthy	praise	動	ほめる・賞賛
preach	preacher	名	説教者・牧師
precaution	precautionary	形	予防の・用心のための
precede	precedent	名	前例・先例・判例	precede（先に来る）から、先に起きた例→「前例・判例」
precedent	unprecedented	形	前例のない
preside	president	名	大統領・会長・学長	preside（議長を務める）人→「大統領・会長・学長」
predominantly	predominant	形	優勢な・主な
preoccupy	preoccupation	名	夢中になっていること・心配事
preparedness	prepare	動	準備する・用意する
prepare	prepared	形	準備ができた・覚悟した
prestige	prestigious	形	名声のある・一流の
presumably	presume	動	推定する・仮定する
presume	presumptuous	形	厚かましい・でしゃばった
pretend	pretentious	形	気取った・もったいぶった	pretend（見せかける）から、実際より偉く見せたがる→「気取った・もったいぶった」
progress	progression	名	進展・連続
propel	propulsion	名	推進・推進力
prophesy	prophecy	名	預言・予言
prophesy	prophet	名	預言者
psychiatrist	psychiatric	形	精神医学の・精神科の
psychologically	psychology	名	心理学・心理
psychologically	psychologist	名	心理学者・心理士
quantify	quantity	名	量・分量
rash	rashly	副	軽率に・無謀に		/ˈræʃli/
rationale	rational	形	理性的な・合理的な
realism	realist	名	現実主義者・写実主義者
reassure	reassured	形	安心した
refine	refinery	名	精製所
relax	relaxing	形	くつろがせる・心地よい
reminisce	reminiscent	形	(〜を)思い出させる・しのばせる
repair	reparation	名	賠償・償い	repair（直す）と同じ語から、損害を埋め合わせる→「賠償・償い」
repentant	repent	動	悔い改める・後悔する
repetitive	repeat	動	繰り返す
repress	repressive	形	抑圧的な
resolve	resolute	形	断固とした・決然とした	resolve（決心する）から、固く決心した→「断固とした」
resonate	resonance	名	共鳴・反響
resound	resounding	形	鳴り響く・目覚ましい
retrospect	retrospective	形	回顧的な・過去にさかのぼる
riches	rich	形	金持ちの・豊かな
C	precedent	president	大統領・会長・学長
C	prophecy	prophesy	予言する
U	preferable	preferential	preferable は「(〜より)望ましい」。preferential は「優先的な・特恵の」（preferential treatment）
U	prophecy	prophesy	prophecy は名詞「予言」（/ˈprɑfəsi/）。prophesy は動詞「予言する」（/ˈprɑfəsaɪ/）
U	psychiatrist	psychologist	psychiatrist は薬も処方する医師「精神科医」。psychologist は心の働きを研究・支援する「心理学者・心理士」
U	qualitative	quantitative	qualitative は「質的な」（性質で見る）。quantitative は「量的な」（数で見る）
U	rational	rationale	rational は形容詞「理性的な・合理的な」。rationale は名詞「論理的根拠」（/ˌræʃəˈnæl/）
U	real	realistic	real は「本物の・実在の」。realistic は「現実的な・写実的な」
U	reassured	reassuring	reassured は人が「安心した」。reassuring は物事が「安心させる・心強い」
U	relaxed	relaxing	relaxed は人が「くつろいだ・リラックスした」。relaxing は物事が「くつろがせる・心地よい」
