flaw	flawless	形	欠点のない・完璧な
flee	flight_2	名	逃走・逃避
fool	folly	名	愚行・愚かさ	fool（愚か者）と同じ語から→「愚かさ・愚行」
foresee	foresight	名	先見の明・洞察力
fortify	fortitude	名	不屈の精神・勇気	fortify（強くする）と同じ fort-（強い）から、強い心→「不屈の精神」
find	found	形	見つかった・発見された	find（見つける）の過去分詞から→「見つかった」
fragment	fragmented	形	断片化した・ばらばらの
fragmentation	fragmented	形	断片化した・ばらばらの
freeing	free	形	自由な・自由にする
frenzy	frenzied	形	熱狂した・逆上した
fruit	fruitless	形	無益な・実を結ばない
fulfill	fulfilling	形	充実感を与える・やりがいのある
general	generalist	名	万能型の人・博識家
germ	germinate	動	発芽する・芽生えさせる	germ（芽・もと）から→「発芽する」
glacier	glacial	形	氷河の・非常に冷たい
grief	grieve	動	深く悲しむ・悲しませる
grudge	grudgingly	副	いやいや・しぶしぶ
grudge	grudging	形	しぶしぶの・いやいやながらの
gravitational	gravity	名	重力・重大さ
greenery	green	形	緑の・未熟な
heavenly	heaven	名	天国・天
heed	heedless	形	不注意な・気に留めない		/ˈhidləs/
heroism	heroic	形	英雄的な・勇ましい
horrify	horrified	形	ぞっとした・おびえた
hospitable	hospitality	名	もてなし・歓待
humanity	humanitarian	形	人道的な・人道支援の	humanity（人類・人間愛）から、人の幸せを図る→「人道的な・人道支援の」
humiliate	humiliating	形	屈辱的な
hypocrisy	hypocritical	形	偽善的な
hypothesize	hypothesis	名	仮説
hysteria	hysterical	形	逆上した・ヒステリックな
idealism	idealist	名	理想主義者・夢想家
idle	idly	副	何もせずに・ぼんやりと
illustrate	illustrative	形	説明に役立つ・例証となる
illustrate	illustrator	名	挿絵画家・イラストレーター
empire	emperor	名	皇帝
imperil	peril	名	危険
impediment	impede	動	妨げる・遅らせる
impel	impulse	名	衝動・刺激	impel（駆り立てる）から、心を駆り立てる力→「衝動」
inattentive	inattention	名	不注意・うわの空
incapacity	incapacitate	動	無力化する・できなくする
C	flaunt	flout	(規則を)公然と無視する・あざ笑う
U	flaunt	flout	flaunt は持ち物や能力を「見せびらかす」。flout は規則などを「公然と無視する」
U	forgetful	forgettable	forgetful は人が「忘れっぽい」。forgettable は物事が「印象に残らない」
U	fulfilled	fulfilling	fulfilled は人が「満たされた・充実した」。fulfilling は物事が「充実感を与える・やりがいのある」
U	horrified	horrifying	horrified は人が「ぞっとした・おびえた」。horrifying は物事が「ぞっとさせる・恐ろしい」
U	horrible	horrific	horrible は「ひどい・とても嫌な」で日常に広く使う。horrific は事件や事故が「ぞっとするほど恐ろしい」
U	humane	humanitarian	humane は人や動物の扱いが「思いやりのある・人道的な」。humanitarian は災害や戦争の被害者を助ける「人道支援の」（humanitarian aid）
U	humiliated	humiliating	humiliated は人が「屈辱を受けた」。humiliating は物事が「屈辱的な」
U	ideal	idealistic	ideal は「理想的な・申し分ない」。idealistic は人や考えが「理想主義的な」（現実離れしている含みもある）
U	incidence	incident	incident は1つ1つの「出来事・事件」。incidence は病気や犯罪などの「発生率・発生の度合い」
