N	conservation	conservationist	人物
U	conservation	conservatism	conservation は「（自然・資源の）保護・保存」。conservatism は「保守主義」
conspire	conspiracy	名	陰謀・共謀
conspire	conspirator	名	共謀者
N	conspiracy	conspirator	人物
U	constituency	constituent	constituency は「選挙区・支持基盤」。constituent は「有権者・構成要素」
N	constituency	constitutionality	別意
N	consultant	consultation	人物
N	consultancy	consultant	人物
N	consultancy	consultation	別意
N	contagion	contagiousness	別意
N	contaminant	contamination	別意
N	contender	contention	人物
U	continuance	continuation	continuation は「継続・続き」（ふつうの語）。continuance は「継続・存続」（かたい語）
N	continuance	continuity	別意
N	conveyance	conveyor	別意
U	convinced	convincing	convinced は人が「確信した・納得した」。convincing は物事が「説得力のある」
N	correction	correctness	別意
N	correspondence	correspondent	人物
N	credence	credibility	別意
N	critical	criticized	別意
U	cyclic	cyclical	cyclical と cyclic は同じ意味（周期的な・循環的な）
N	defendant	defensiveness	人物
U	definitely	definitively	definitely は「間違いなく・確かに」。definitively は「最終的に・決定的に」（はっきり結論を出して）
N	definable	definitive	別意
N	deliverable	deliverance	別意
N	demonstration	demonstrator	人物
U	deportation	deportment	deportation は「国外追放・強制送還」。deportment は「立ち居振る舞い・態度」で、つづりが似ているので注意
N	destroyer	destruction	別意
N	destruction	destructiveness	別意
U	deterrence	deterrent	deterrent は「抑止力（となるもの）」（数えられる）。deterrence は「抑止」（考え方・効果）
N	devotional	devout	別意
N	discoverable	discovered	別意
N	discreet	discretionary	別意
R	conservative	conservativism	別つづり
R	consolidate	consolidator	まれ
R	constrict	constrictor	まれ
R	contention	content	別語
R	conversational	conversationalist	まれ
R	converse	conversely	同音
R	conversely	converse	同音
R	copious	copy	遠縁
R	counterfeit	counterfeiter	まれ
R	cozy	cozier	変化
R	cram	cramer	非語
R	cram	crammer	まれ
R	curse	cursor	別語
R	curse	cursory	別語
R	cursory	curse	別語
R	decode	decoder	まれ
R	deed	deedee	非語
R	deem	deemer	非語
R	deflate	deflator	まれ
R	deform	deformity	まれ
R	deplete	depleter	非語
R	deport	deportee	まれ
R	dim	dimer	非語
R	dim	dimmer	まれ
R	din	diner	別語
R	din	dinner	別語
R	discrete	discretion	遠縁
R	discretion	discrete	遠縁
