arms	armed	形	武装した・武器を持った
authority	authoritarian	形	権威主義的な・独裁的な
bacteria	bacterial	形	細菌の
bewilder	bewildered	形	当惑した・まごついた
bigoted	bigotry	名	偏狭・頑迷
bother	bothersome	形	厄介な・うるさい
brief	brevity	名	簡潔さ・短さ
buoy	buoyant	形	浮力のある・快活な
bureau	bureaucratic	形	官僚的な・お役所的な
capture	captor	名	捕獲者・捕らえた人
care	carefree	形	気楽な・のんきな
cease	ceaseless	形	やむことのない・絶え間ない
cease	cessation	名	停止・中止
charisma	charismatic	形	カリスマ性のある
choose	choosy	形	えり好みする・気難しい
cluttered	clutter	名	散らかった物・乱雑
coerce	coercive	形	強制的な
cohesion	cohesive	形	まとまりのある・結束した
colony	colonialism	名	植民地主義
colony	colonist	名	入植者・植民者
combat	combative	形	けんか腰の・闘争的な
compel	compulsion	名	強制・衝動
compel	compulsory	形	義務的な・強制の
compete	competitor	名	競争相手・出場者
concede	concession	名	譲歩・特権
conduct	conductivity	名	伝導性・導電率
conform	conformity	名	適合・順応
C	assent	ascent	上昇・登り
U	assent	ascent	assent は「同意・賛成」、ascent は「上昇・登り」。発音が同じ
U	authoritarian	authoritative	authoritarian は「権威主義的な・独裁的な」。authoritative は「権威ある・信頼できる」
U	brain	brains	brains は複数形で「知力・頭脳（のある人）」の意味でよく使う
U	clash	crash	clash は「(意見・色などの)衝突・ぶつかり合い」。crash は「(乗り物の)衝突・墜落」
U	arms	armament	arms は手に持って使う銃などの武器を広く言う。armament は国や軍が備える大砲・ミサイルなどの兵器・軍備
