magnet	magnetism	名	磁気・人を引きつける力
mandate	mandatory	形	義務的な・必須の
manipulate	manipulative	形	人を操る・巧みに操作する
mechanic	mechanism	名	仕組み・機構
migrate	migrant	名	移住者・出稼ぎ労働者
molecule	molecular	形	分子の
motion	motionless	形	動かない・静止した
multiply	multiple	形	多数の・複合の
myth	mythology	名	神話・神話学
naive	naivety	名	世間知らず・純真さ		/naɪˈivəti/
narrate	narrative	名	物語・話
nauseous	nausea	名	吐き気
nominate	nominee	名	候補者・被指名者
nostalgic	nostalgia	名	郷愁・懐かしさ
obsession	obsess	動	取りつく・頭から離れない
obsession	obsessive	形	強迫的な・異常に執着した
occupy	occupancy	名	占有・入居・収容人数
parliament	parliamentary	形	議会の
participate	participant	名	参加者・関係者
patriotic	patriotism	名	愛国心
penalize	penalty	名	罰・罰金・ペナルティ
pessimist	pessimism	名	悲観主義・厭世観
pharmacy	pharmaceutical	形	製薬の・薬学の
pollinate	pollen	名	花粉
provoke	provocative	形	挑発的な
provoke	provocation	名	挑発
publish	publisher	名	出版社・発行者
publish	publication	名	出版・出版物・公表
radiate	radiant	形	輝く・晴れやかな
C	negligible	negligent	怠慢な・不注意な
C	physician	physicist	物理学者
U	media	medium	media は medium の複数形で、ふつう「(マス)メディア」の意味で使う
U	negligible	negligent	negligible は「取るに足らない・無視できる」。negligent は「怠慢な・不注意な」
U	outraged	outrageous	outraged は人が「激怒した」。outrageous は物事が「とんでもない・けしからぬ」
U	physician	physicist	physician は「(内科の)医師」。physicist は「物理学者」
U	precede	proceed	precede は「先行する・〜に先立つ」。proceed は「進む・続行する」
