reconcile	reconciliation	名	和解・調和
redeem	redemption	名	救い・買い戻し・償還
register	registration	名	登録・届け出
relate	relationship	名	関係
repel	repulsive	形	不快な・むかつく
reputation	reputable	形	評判のよい・信頼できる
reunion	reunite	動	再会させる・再結合する
reveal	revelation	名	暴露・新発見・啓示
ridicule	ridiculous	形	ばかげた・滑稽な
rigorous	rigor	名	厳しさ・厳密さ
ripe	ripen	動	熟す・熟させる
rob	robbery	名	強盗(事件)
rob	robber	名	強盗(犯)
sanitation	sanitary	形	衛生の・衛生的な
sign	signature	名	署名・特徴的なしるし
solitary	solitude	名	孤独・ひとりでいること
sophisticated	sophistication	名	洗練・精巧さ
stagnate	stagnant	形	よどんだ・停滞した
statistics	statistical	形	統計上の・統計的な
stiff	stiffen	動	硬くする・こわばる
stimulate	stimulant	名	興奮剤・刺激物
strive	strife	名	争い・闘争
subscribe	subscriber	名	購読者・加入者
suburb	suburban	形	郊外の
succession	successor	名	後継者・継承者
suspect	suspicion	名	疑い・容疑
synthetic	synthesis	名	合成・総合
synthetic	synthesize	動	合成する・総合する
tactics	tactical	形	戦術の・戦術上の
tact	tactless	形	無神経な・無遠慮な
technical	technician	名	技術者・技師
theory	theoretical	形	理論上の
X	testy	testy（短気な）は testify（証言する）と別の語で、つづりが似ているだけ
C	testify	testy	短気な・怒りっぽい
C	refuge	refugee	難民・避難民
U	refuge	refugee	refuge は「避難・避難所」。refugee は「難民（避難する人）」
U	regretful	regrettable	regretful は人が「後悔している」。regrettable は物事が「残念な・遺憾な」
U	repeal	repel	repeal は「(法律を)廃止する」。repel は「撃退する・はじく」
U	site	sight	site は「場所・用地・サイト」、sight は「視力・光景」。発音が同じなので文脈で見分ける
U	site	cite	site は名詞「場所」、cite は動詞「引用する・挙げる」。発音が同じ
U	sow	sew	sow は「(種を)まく」、sew は「縫う」。発音が同じ（/soʊ/）
U	suite	sweet	suite は「(ホテルの)スイートルーム・ひと続き」、sweet は「甘い」。発音が同じ
