U	testimonial	testimony	testimony は「証言」（法廷などで）。testimonial は「推薦文・（利用者の）感想・感謝状」
N	thoughtful	thoughtless	反対
U	touching	touchy	touching は「心を打つ・感動的な」。touchy は「怒りっぽい・（話題が）扱いにくい」
N	touched	touchy	別意
U	treatment	treaty	treatment は「治療・扱い」。treaty は「条約」で、どちらも treat（扱う・取り決める）から来た語
U	triumphal	triumphant	triumphant は「勝ち誇った・意気揚々とした」（人の様子）。triumphal は「勝利を祝う」（triumphal arch＝凱旋門）
U	trivia	triviality	trivia は「雑学・ささいな事柄」（まとめて言う）。triviality は「つまらないこと・ささいさ」
U	troubled	troublesome	troubled は「悩んだ・問題を抱えた」。troublesome は「厄介な・面倒な」（人を困らせる）
U	troublesome	troubling	troubling は「気がかりな・不安にさせる」。troublesome は「厄介な・手を焼く」
U	trusting	trustworthy	trusting は「（人を）信じやすい」。trustworthy は「信頼できる」（信じてよい）
N	trustee	trustworthiness	人物
N	tyranny	tyrant	人物
U	unease	uneasiness	unease と uneasiness はどちらも「不安・落ち着かなさ」
U	untrue	untruthful	untrue は「事実でない」。untruthful は「うそをつく・不正直な」（人について）
N	vapor	vaporization	別意
U	woolen	woolly	woolen は「羊毛の・毛織の」（素材）。woolly は「羊毛のような・もじゃもじゃの」や「（考えが）ぼんやりした」
workman	workmanship	名	職人の腕前・出来ばえ
N	workman	workmanship	人物
R	thrifty	thriftier	変化
R	toll	toller	非語
R	tonic	ton	別語
R	tonic	tone	遠縁
R	torment	tormentor	まれ
R	torture	torturer	まれ
R	trait	traitor	別語
R	transition	transit	遠縁
R	trench	trencher	まれ
R	trench	trenchant	遠縁
R	trendy	trendier	変化
R	tribal	tribalism	まれ
R	vanity	van	別語
R	venture	venturian	非語
R	verse	verser	非語
R	verse	version	遠縁
R	voyage	voyager	まれ
R	wane	waner	非語
R	ward	warder	まれ
R	warship	war	複合
R	waver	wave	遠縁
R	weary	wear	別語
R	wit	witter	非語
R	wit	witness	遠縁
R	wrath	wrather	非語
N	validation	validity	別意
