N	decision	decisiveness	別意
P	decrease	名	減少
defend	defender	名	守る人・（サッカーの）ディフェンダー
N	defendant	defense	人物
N	defense	defensiveness	別意
N	definable	definite	別意
P	delight	動	大喜びさせる
U	deliverance	delivery	delivery は「配達・出産」。deliverance は「救出・解放」で、かたい言い方
N	deliverable	delivery	別意
U	department	departure	department は「部門・学科・売り場」。departure は「出発」で、どちらも depart から来た語
U	depressed	depressive	depressed は「落ち込んだ・憂うつな」（人の気分）。depressive は「うつ病の・気分を沈ませる」（医学的な言い方）
N	detection	detective	人物
N	detective	detector	人物
U	devoted	devout	devoted は「献身的な・忠実な」（人や仕事に）。devout は「信心深い」（宗教に）
N	devoted	devotional	別意
N	devotee	devotion	人物
U	differ	differentiate	differ は「異なる」（自動詞）。differentiate は「区別する・差をつける」（他動詞）
N	diplomacy	diplomat	人物
N	direction	director	人物
N	direction	directness	別意
N	director	directness	人物
discover	discoverer	名	発見者
N	discoverer	discovery	人物
P	disgust	動	むかつかせる・うんざりさせる
P	distress	動	苦しめる・悩ませる
document	documentary	名	ドキュメンタリー・記録作品
document	documentation	名	文書化・証拠書類
N	document	documentary	別意
N	document	documentation	別意
N	donation	donor	人物
N	durability	duration	別意
dynamic	dynamics	名	力学・動き・（人間関係の）力関係
N	earner	earnings	人物
P	ease	動	和らげる・楽にする
U	economics	economy	economy は「経済・節約」。economics は「経済学」（学問の名で、単数として扱う）
N	economics	economist	人物
N	edge	edginess	別意
edit	editor	名	編集者
edit	edition	名	（本の）版・（新聞・番組の）〜版
P	edit	動	編集する
N	edit	editor	人物
N	edit	edition	別意
N	edition	editor	人物
embassy	ambassador	名	大使
N	ambassador	embassy	人物
N	emperor	empire	人物
N	emperor	empress	男性と女性を言い分ける組で、取り違えにくい
N	emperor	imperialism	人物
N	empire	empress	人物
N	empire	imperialism	別意
N	employee	employment	人物
U	energetic	energized	energetic は「精力的な・活発な」（人の性質）。energized は「元気づけられた・活気づいた」（一時的な状態）
N	entertainer	entertainment	人物
U	equality	equity	equality は「平等」（全員に同じものを与える）。equity は「公正」（事情に応じて公平にする）や「自己資本・株式」
U	equally	equitably	equally は「等しく・同様に」。equitably は「公正に・公平に」
U	especially	specially	especially は「特に・とりわけ」（ほかと比べて）。specially は「特別に・わざわざ」（特定の目的のために）
essay	essayist	名	随筆家・エッセイスト
N	essay	essayist	人物
P	essential	名	（essentials で）必需品・要点
P	exchange	動	交換する・両替する
P	executive	名	重役・幹部
P	exhibit	名	展示品
N	existential	existing	別意
expert	expertise	名	専門技能・専門知識
N	expert	expertise	人物
export	exporter	名	輸出業者・輸出国
N	exportation	exporter	人物
N	exposition	exposure	別意
U	extended	extensive	extended は「延長された・拡大された」（のばした結果）。extensive は「広範な・大規模な」（もともと範囲が広い）
N	extendable	extended	別意
N	extendable	extensive	別意
U	extension	extent	extent は「範囲・程度」（to some extent＝ある程度）。extension は「延長・拡張・内線」
extreme	extremist	名	過激派・過激主義者
extreme	extremism	名	過激主義
N	fabric	fabrication	別意
U	fatal	fated	fatal は「致命的な・命にかかわる」。fated は「運命づけられた」（そうなる定めの）
U	fatality	fate	fate は「運命」。fatality は「（事故などによる）死者・死亡」
N	fearful	fearless	反対
N	feeler	feeling	別意
N	finale	finalist	人物
N	finale	finality	別意
finance	financier	名	金融業者・資本家
N	finance	financier	人物
N	finder	finding	人物
firm	firmness	名	固さ・断固とした態度
N	firm	firmness	別意
N	fixable	fixed	別意
N	flame	inflammation	別意
flip	flipper	名	（ダイビングの）足ひれ・（海の動物の）ひれ
flood	flooding	名	浸水・洪水状態
P	flood	動	氾濫する・殺到する
U	flood	flooding	flood は「洪水」（1回1回の出来事で、数えられる）。flooding は「浸水・洪水状態」（数えない）
fold	folder	名	フォルダー・書類ばさみ
forbid	forbidden	形	禁じられた・禁断の
N	enforcement	force	別意
N	force	forcefulness	別意
N	enforced	forceful	別意
N	enforceable	forceful	別意
forecast	forecaster	名	予報士・予測する人
N	formality	formation	別意
N	formula	formulation	別意
fragment	fragmentation	名	分断・断片化
N	fragment	fragmentation	別意
gene	genetics	名	遺伝学
N	gene	genetics	別意
N	globalization	globe	別意
R	decline	decliner	まれ
R	defeat	defeatism	まれ
R	defect	defector	同音
R	dense	denser	変化
R	desire	desiree	非語
R	detail	detailer	まれ
R	detail	detailee	非語
R	director	directorship	まれ
R	dispose	disposer	まれ
R	diverse	diversion	遠縁
R	draft	drafter	まれ
R	draft	draftee	まれ
R	drag	drager	非語
R	drain	drainer	まれ
R	drill	driller	まれ
R	dual	dualist	まれ
R	dual	dualism	まれ
R	due	duer	非語
R	due	dual	別語
R	dull	duller	変化
R	edge	edger	まれ
R	editor	editorship	まれ
R	elect	elector	まれ
R	emotional	emotionalism	まれ
R	empire	empirical	別語
R	enable	enabler	まれ
R	enhance	enhancer	まれ
R	enlarge	enlarger	まれ
R	estate	estatehood	非語
R	exchange	exchanger	まれ
R	exhibit	exhibitor	まれ
R	fade	fader	まれ
R	fade	fadness	非語
R	fame	famer	非語
R	fatal	fatalist	まれ
R	fatal	fatalism	まれ
R	fatal	fat	別語
R	federal	federalist	まれ
R	federal	federalism	まれ
R	fee	feist	非語
R	fee	feeling	別語
R	fee	feed	別語
R	feeling	fee	別語
R	fiber	fib	別語
R	finance	financer	別つづり
R	finance	fin	別語
R	finance	fine	遠縁
R	firm	firmer	変化
R	flame	flamer	まれ
R	flat_2	flater	非語
R	flat_2	flatter	別語
R	flat_2	flattery	別語
R	flat_2	flatness	同音
R	flat_2	flattish	同音
R	float	floater	まれ
R	folk	folker	非語
R	folk	folkish	非語
R	format	formation	遠縁
R	formation	format	遠縁
R	forward	forwarder	まれ
R	frame	framer	まれ
R	furious	furiouser	変化
R	gloomy	gloomier	変化
R	glow	glower	別語
N	defender	defense	人物
U	defendant	defender	defendant は「被告（人）」（裁判で訴えられた側）。defender は「守る人・（サッカーの）ディフェンダー」
