sarcasm	sarcastic	形	皮肉な・嫌味な
satire	satirical	形	風刺的な・風刺の
scheme	scheming	形	策略的な・たくらむ
sculptor	sculpt	動	彫刻する・形作る
sculpture	sculpt	動	彫刻する・形作る
separately	separate	動	分ける・分かれる
series	serial	形	連続の・連載の
signify	significant	形	重要な・意味のある・著しい	signify（示す・意味する）から、意味を持つ→「重要な・意味のある」
slacken	slack	形	緩い・たるんだ・不景気な
slanting	slant	名	傾き・偏った見方
sober	sobriety	名	しらふ・節制・冷静
spare	sparingly	副	控えめに・倹約して	spare（惜しむ）から、惜しみながら使う→「控えめに」
specialist	special	形	特別な
spectacular	spectacle	名	光景・見もの・壮観
speculate	speculative	形	推測に基づく・投機的な
splendor	splendid	形	見事な・素晴らしい
spot	spotless	形	しみ一つない・汚れのない	spot（しみ）が1つもない→「しみ一つない」
sprawl	sprawling	形	無秩序に広がった・大の字に寝そべった
sensory	sense	名	感覚・分別
simplistic	simple	形	簡単な・単純な
skepticism	skeptical	形	懐疑的な・疑い深い
steer	steering	名	操縦・かじ取り
stereotype	stereotypical	形	型にはまった・紋切り型の
stifle	stifling	形	息苦しい・蒸し暑い
stigmatize	stigma	名	汚名・烙印
strain	strained	形	緊張した・張り詰めた
strategist	strategic	形	戦略的な・戦略上重要な
streamlined	streamline	動	効率化する・流線型にする
stun	stunned	形	ぼう然とした・びっくりした
subdue	subdued	形	控えめな・落ち着いた・抑えられた
substance	substantiate	動	実証する・裏づける	substance（実体）を与える→「実証する・裏づける」
suffice	sufficient	形	十分な
summon	summons	名	呼び出し・召喚状
suppose	supposed	形	〜することになっている・〜とされる
surround	surrounding	形	周囲の・周りの
symbiosis	symbiotic	形	共生の・相互依存の
symbolism	symbolic	形	象徴的な
tedious	tedium	名	退屈・単調さ
temper	temperament	名	気質・気性
C	cereal	serial	連続の・連載の
U	sensible	sensitive	sensible は「分別のある・賢明な」。sensitive は「敏感な・傷つきやすい」
U	simple	simplistic	simple は「簡単な・質素な」。simplistic は「単純すぎる・安易な」（悪い意味）
U	spirited	spiritual	spirited は「元気な・活発な」。spiritual は「精神的な・宗教的な」
U	stationary	stationery	stationary は形容詞「静止した・動かない」。stationery は名詞「文房具」。発音は同じ
U	stunned	stunning	stunned は人が「ぼう然とした」。stunning は物事が「見事な・驚くほど美しい」
