arms	army	名	軍隊・陸軍	arms（武器）を持った人の集まり→「軍隊・陸軍」
arms	armament	名	軍備・兵器
N	arms	army	別意
N	armament	army	別意
N	bag	bagful	別意
boy	boyhood	名	少年時代
N	boy	boyhood	人物
brother	brotherhood	名	兄弟愛・同業者の団体
N	brother	brotherhood	人物
book	booking	名	予約	book の動詞「予約する」から→「予約」
P	book	動	予約する
N	book	booking	別意
camp	camping	名	キャンプ・キャンプをすること
camp	camper	名	キャンプをする人・キャンピングカー
P	camp	動	野営する・キャンプをする
U	camp	camping	camp は「キャンプ場・野営（地）」。camping は「キャンプをすること」（go camping）
N	camp	camper	人物
N	camper	camping	人物
child	childhood	名	子ども時代
N	child	childhood	人物
N	class	classification	別意
N	class	classicism	別意
close	closeness	名	近さ・親密さ
N	different	differential	別意
down	downward	副	下の方へ・下向きに
U	down	downward	down は「下へ」で、動きや位置を広く言う。downward は「下の方へ・下向きに」で向きをはっきり言い、形容詞にもなる（a downward trend）
drink	drinker	名	酒を飲む人・飲む人
N	easy	eased	別意
eat	eater	名	食べる人
U	exciting	excitable	exciting は物事が「わくわくさせる」。excitable は人の性質が「興奮しやすい」
U	excitable	excited	excited は人が（そのとき）「興奮した」。excitable は性質として「興奮しやすい」
family	familiar	形	なじみの・よく知られた	family（家族）と同じ語から、家族のようによく知っている→「なじみの・よく知られた」
N	familiarity	family	別意
U	familial	familiar	familiar は「なじみの・よく知られた」。familial は「家族の・家族に伝わる」（familial disease）
fasten	fastener	名	留め具・ファスナー
father	fatherhood	名	父親であること・父性
N	father	fatherhood	人物
U	favorable	favorite	favorite は「いちばん好きな・お気に入りの」。favorable は「好意的な・有利な」
favor	favoritism	名	えこひいき
N	favor	favoritism	別意
fish	fishing	名	釣り・漁業
fish	fishery	名	漁業・漁場
P	fish	動	釣りをする・魚をとる
U	fish	fishing	fish は「魚」（動詞で「釣りをする」）。fishing は「釣り・漁」（go fishing）
N	fish	fishery	別意
U	fishery	fishing	fishing は「釣り・漁（をすること）」。fishery は「漁場・漁業（という産業）」
N	friend	friendship	人物
N	friend	friendliness	人物
U	filled	full	full は「いっぱいの」（be full of）。filled は「満たされた」（be filled with）
U	fun	funny	fun は「楽しいこと・楽しい」。funny は「おかしい・こっけいな」（笑える）
three	thirteen	形	13の
three	thirty	形	30の
three	third	形	3番目の・3分の1の
U	thirteen	thirty	thirteen は13、thirty は30（-teen は13〜19、-ty は十の位）。thirteen は後ろの -teen を、thirty は前を強く読むので聞き分ける
N	thirteen	third	別意
N	thirty	third	別意
four	fourteen	形	14の
four	forty	形	40の
four	fourth	形	4番目の
U	fourteen	forty	fourteen は14、forty は40（-teen は13〜19、-ty は十の位）。fourteen は後ろの -teen を、forty は前を強く読むので聞き分ける
N	fourteen	fourth	別意
N	forty	fourth	別意
five	fifteen	形	15の
five	fifty	形	50の
five	fifth	形	5番目の
U	fifteen	fifty	fifteen は15、fifty は50（-teen は13〜19、-ty は十の位）。fifteen は後ろの -teen を、fifty は前を強く読むので聞き分ける
N	fifteen	fifth	別意
N	fifty	fifth	別意
six	sixteen	形	16の
six	sixty	形	60の
six	sixth	形	6番目の
U	sixteen	sixty	sixteen は16、sixty は60（-teen は13〜19、-ty は十の位）。sixteen は後ろの -teen を、sixty は前を強く読むので聞き分ける
N	sixteen	sixth	別意
N	sixty	sixth	別意
seven	seventeen	形	17の
seven	seventy	形	70の
seven	seventh	形	7番目の
U	seventeen	seventy	seventeen は17、seventy は70（-teen は13〜19、-ty は十の位）。seventeen は後ろの -teen を、seventy は前を強く読むので聞き分ける
N	seventeen	seventh	別意
N	seventy	seventh	別意
eight	eighteen	形	18の
eight	eighty	形	80の
eight	eighth	形	8番目の
U	eighteen	eighty	eighteen は18、eighty は80（-teen は13〜19、-ty は十の位）。eighteen は後ろの -teen を、eighty は前を強く読むので聞き分ける
