congressional	congress	名	会議・議会
congressman	congressional	形	議会の・米国連邦議会の
connection	connected	形	つながった・関係のある
conscience	conscientious	形	良心的な・誠実な
conscientious	conscientiousness	名	誠実さ・勤勉さ		/ˌkɑnʃiˈɛnʃəsnəs/
consensus	consensual	形	合意の上での・合意による
consequence	consequently	副	その結果・したがって
consequence	consequent	形	結果として起こる
conservation	conservationist	名	自然保護論者
conservative	conservatism	名	保守主義
constitute	constituency	名	選挙区・支持基盤	constitute（構成する・立てる）と同じ語から、代表を立てる有権者たち→その「選挙区」
constitute	constituent	名	構成要素・選挙区の有権者
constrain	constraint	名	制約・束縛
constrain	constrained	形	制約された・ぎこちない
contaminate	contaminant	名	汚染物質
contemplate	contemplative	形	瞑想的な・熟考する
contend	contention	名	張り合い・主張・論点
contend	contender	名	競争者・候補者
contented	content	名	中身・内容	contented・contentment は、形容詞 content（満足して /kənˈtɛnt/）の形。「中身」の content（/ˈkɑntɛnt/）とは発音が違う
continuity	continue	動	続ける
convene	convention	名	慣習・大会・条約	convene（集まる）から、人が集まる「大会」、集まって取り決めた「慣習・条約」
convey	conveyor	名	運搬装置・コンベヤー
copier	copy	動	写す・コピーする
court	courtesy	名	礼儀・親切	court（宮廷）の作法から→「礼儀・親切」
courteous	courteously	副	礼儀正しく・丁寧に		/ˈkɝtiəsli/
covet	covetous	形	むやみに欲しがる・強欲な		/ˈkʌvətəs/
cripple	crippling	形	壊滅的な・深刻な打撃を与える
culmination	culminate	動	最高潮に達する・ついに〜となる
cumulative	cumulatively	副	累積的に・積み重なって
cyclical	cycle	名	周期・循環・自転車
cynicism	cynical	形	皮肉な・人を信じない
damaging	damage	名	損害・被害
deactivate	deactivation	名	停止・無効化		/diˌæktɪˈveɪʃən/
debilitate	debilitating	形	体を弱らせる・深刻な打撃を与える
decarbonization	decarbonize	動	脱炭素化する		/diːˈkɑːrbənaɪz/
decay	decayed	形	腐った・朽ちた
declining	decline	名	減少・衰退・断る(動)
decorate	decorative	形	装飾用の・飾りになる
define	definite	形	明確な・確定的な	define（境界を定める）から、はっきり定まった→「明確な」
define	definitive	形	確定的な・決定版の	define（定める）から、最終的に定まった→「確定的な・決定版の」
defenseless	defense	名	防御・弁護
deform	deformed	形	変形した・奇形の
degenerate	degenerative	形	退行性の・(病気が)悪化していく
degrade	degrading	形	屈辱的な・品位を落とす
dejected	dejection	名	落胆・意気消沈		/dɪˈdʒɛkʃən/
demands	demand	動	要求する
demographic	demography	名	人口統計(学)・人口構成
demonstrate	demonstrator	名	デモ参加者・実演者
denote	denotation	名	(語の)明示的な意味・表示		/ˌdinoʊˈteɪʃən/
deprave	depravity	名	堕落・悪徳
deprave	depraved	形	堕落した・邪悪な
desert	deserted	形	人けのない・見捨てられた	動詞 desert（見捨てる /dɪˈzɝt/）の形。「砂漠」の desert も、見捨てられた土地から
desertification	desertify	動	砂漠化する		/dɪˈzɜːrtɪfaɪ/
desolate	desolation	名	荒廃・わびしさ
despise	despicable	形	卑劣な・見下げ果てた	despise（見下す）と同じ語から、見下されて当然の→「卑劣な」
detach	detached	形	離れた・一戸建ての・私情をはさまない
detect	detective	名	探偵・刑事	detect（見つけ出す）人→「探偵・刑事」
detect	detector	名	検出器・探知機
deter	deterrence	名	抑止・抑止力
devote	devout	形	敬虔な・信心深い	devote（ささげる）と同じ語から、神に身をささげた→「敬虔な」
dexterity	dexterous	形	器用な・巧みな		/ˈdɛkstɹəs/
differentiate	different	形	違う・さまざまな
dim	dimly	副	ぼんやりと・薄暗く
disadvantage	disadvantaged	形	恵まれない・不利な立場の
disapproval	disapprove	動	よく思わない・賛成しない
disarm	disarmament	名	軍縮・武装解除
discipline	disciplined	形	規律正しい・よく訓練された
discipline	disciplinary	形	懲戒の・規律上の
discord	discordant	形	調和しない・耳障りな
discouraged	discouraging	形	がっかりさせる・やる気をなくさせる
discreet	discretion	名	思慮・自由裁量	discreet（分別のある）の名詞。分別に任せること→「自由裁量」
discretion	discretionary	形	自由裁量の・任意の
C	discreet	discrete	個別の・不連続の
C	deprave	deprive	奪う
C	depreciate	deprecate	非難する・軽視する
C	diffuse	defuse	(爆弾の)信管を外す・(緊張を)和らげる
C	decent	descent	下降・家系
C	descent	dissent	反対意見・異議
U	considerable	considerate	considerable は量や程度が「かなりの」。considerate は人が「思いやりのある」
U	consequently	subsequently	consequently は「その結果として」（原因と結果）。subsequently は「その後」（時間の順）
U	continuation	continuity	continuation は中断したものの「続き・続けること」。continuity は途切れない「連続性・一貫性」
U	convince	persuade	persuade は説得して人に「〜させる」（persuade A to do）。convince は人を「納得・確信させる」（convince A of／that）
U	damaged	damaging	damaged は物が「損傷を受けた」。damaging は「害を与える・有害な」
U	deceitful	deceptive	deceitful は人が「うそつきの・人をだます」。deceptive は見かけが「人を誤らせる・紛らわしい」
U	decorated	decorative	decorated は「飾られた」。decorative は「飾りになる・装飾用の」
