volunteer	voluntary	形	自発的な・任意の
vote	voter	名	有権者・投票者
worth	worthy	形	〜に値する・立派な
active	activate	動	活性化する・作動させる
alien	alienate	動	疎遠にする・遠ざける
amuse	amusing	形	おもしろい・楽しませる
amuse	amused	形	おもしろがった・楽しんだ
applause	applaud	動	拍手する・称賛する
authority	authoritative	形	権威ある・信頼できる
balance	balanced	形	バランスの取れた・偏りのない
belong	belongings	名	所持品・身の回りの物
cancel	cancellation	名	取り消し・キャンセル
cell	cellular	形	細胞の・携帯電話の
challenge	challenging	形	やりがいのある・難しい
chaos	chaotic	形	大混乱の・無秩序な
character	characteristic	形	特徴的な・特有の
communicate	communicative	形	話し好きな・伝達の
complete	completely	副	完全に・すっかり
U	worth	worthy	worth は「〜の価値がある」で後ろに名詞や -ing 形が来る（worth seeing）。worthy は「〜に値する」で worthy of 〜 と言う
U	amused	amusing	amused は人が「おもしろがった」。amusing は物事が「おもしろい・楽しませる」
U	annoyed	annoying	annoyed は人が「いらだった」。annoying は物事が「迷惑な・うっとうしい」
U	breath	breathe	breath は名詞「息」（/brɛθ/）。breathe は動詞「呼吸する」（/brið/）
U	conscious	conscience	conscious は形容詞「意識のある・自覚した」。conscience は名詞「良心」
