court	courteous	形	礼儀正しい・丁重な	court（宮廷）の作法から→「礼儀正しい」
creep	creepy	形	不気味な・ぞっとする
criticize	criticism	名	批判・批評
depress	depressing	形	気のめいるような・憂うつな
desire	desirable	形	望ましい・好ましい
despair	desperate	形	必死の・絶望的な
diabetes	diabetic	形	糖尿病の
disable	disability	名	障害・無能力
disaster	disastrous	形	悲惨な・壊滅的な
distinct	distinctive	形	独特の・特徴的な
dominate	dominant	形	支配的な・優勢な
donate	donor	名	寄付者・提供者
durable	duration	名	持続時間・期間
economic	economics	名	経済学
elect	electoral	形	選挙の
elevate	elevator	名	エレベーター
embarrass	embarrassing	形	恥ずかしい・気まずい
emperor	imperial	形	帝国の・皇帝の
entertain	entertaining	形	楽しい・おもしろい
equation	equate	動	同一視する・等しいとみなす
evolution	evolutionary	形	進化の・発展の
federal	federation	名	連邦・連合
fertile	fertilizer	名	肥料
flame	flammable	形	燃えやすい・可燃性の
form	formation	名	形成・編成・構造
formula	formulate	動	明確に述べる・考案する
U	critic	criticism	critic は「批評家（人）」。criticism は「批判・批評（すること・その内容）」
U	damp	moist	damp は「(不快に)湿った・じめじめした」。moist は「(ほどよく)しっとりした」
U	damp	humid	humid は「(空気が)湿気の多い・蒸し暑い」と天候について言う
U	delighted	delightful	delighted は人が「大喜びの」。delightful は物事が「楽しい・愉快な」
U	depressed	depressing	depressed は人が「落ち込んだ」。depressing は物事が「気のめいるような」
U	distinct	distinctive	distinct は「はっきりした・別個の」。distinctive は「独特の・特徴的な（ほかと見分けがつく）」
U	electric	electrical	electric は「電気で動く・電気の」（an electric car）。electrical は「電気に関する」（electrical engineering）
U	embarrassed	embarrassing	embarrassed は人が「恥ずかしい思いをした」。embarrassing は物事が「恥ずかしい・気まずい」
U	envy	jealousy	envy は「(人の持つ物・幸運を)うらやむ気持ち」。jealousy は「嫉妬（愛情などを奪われる不安や恨み）」
U	exhausted	exhaustive	exhausted は「疲れ果てた」。exhaustive は「徹底的な・網羅的な」
