instigation	instigate	動	扇動する・引き起こす
insubordinate	insubordination	名	反抗・不服従
irksome	irk	動	うんざりさせる・いらだたせる
labyrinthine	labyrinth	名	迷路・迷宮
magnanimous	magnanimity	名	度量の大きさ・寛大さ		/ˌmæɡnəˈnɪməti/
malevolent	malevolence	名	悪意・敵意		/məˈlɛvələns/
mendacious	mendacity	名	虚言・不誠実
misanthrope	misanthropic	形	人間嫌いの・厭世的な		/ˌmɪsənˈθɹɑpɪk/
nettle	nettlesome	形	厄介な・いらだたせる
onerous	onus	名	責任・義務・負担
ostentatious	ostentation	名	見せびらかし・虚飾
ostracism	ostracize	動	排斥する・仲間外れにする
parsimonious	parsimony	名	極度の倹約・けち
pedantic	pedant	名	学者ぶる人・細かいことにうるさい人
perfidy	perfidious	形	裏切りの・不実な		/pɚˈfɪdiəs/
pomposity	pompous	形	尊大な・もったいぶった
ponder	ponderous	形	重々しい・退屈な	ponder（重さを量る→熟考する）と同じ「重さ」から→「重々しい・退屈な」
pragmatism	pragmatic	形	実用的な・現実的な
precipitate	precipitous	形	切り立った・急激な
profuse	profusion	名	豊富・大量
proper	propriety	名	礼儀正しさ・妥当性	proper（ふさわしい）から、ふさわしいふるまい→「礼儀正しさ・妥当性」
prose	prosaic	形	平凡な・散文的な	prose（散文）のように味気ない→「平凡な・散文的な」
protract	protracted	形	長引いた・長期化した
rapacious	rapacity	名	強欲・貪欲		/rəˈpæsəti/
reciprocate	reciprocal	形	相互の・互恵的な
remorse	remorseless	形	無慈悲な・容赦のない
repugnant	repugnance	名	嫌悪・反感		/rɪˈpʌɡnəns/
scrupulous	scruple	名	良心のとがめ・ためらい
servile	servitude	名	隷属・年季奉公
solicitous	solicitude	名	気遣い・配慮
squalid	squalor	名	不潔・むさ苦しさ
subjugate	subjugation	名	征服・服従させること		/ˌsʌbdʒəˈɡeɪʃən/
surmount	insurmountable	形	乗り越えられない・克服できない
surveil	surveillance	名	監視・見張り
sycophantic	sycophant	名	おべっか使い・追従者		/ˈsɪkəfənt/
tactician	tactical	形	戦術的な・戦術上の
temperance	temperate	形	節度ある・温暖な
torpid	torpor	名	無気力・不活発
torturous	torture	動	苦しめる・拷問する・拷問
venerable	venerate	動	あがめる・尊敬する
vivacious	vivacity	名	快活さ・元気		/vɪˈvæsəti/
vociferate	vociferous	形	大声の・声高な
voracious	voracity	名	貪欲・食欲旺盛
whimsical	whim	名	気まぐれ・思いつき
wickedness	wicked	形	邪悪な・意地の悪い
zeal	zealot	名	熱狂者・狂信者
zeal	zealotry	名	狂信・熱狂的傾倒
C	metal	mettle	気概・根性
C	plaintiff	plaintive	物悲しい・哀れを誘う
C	prescribe	proscribe	(法で)禁止する・追放する
C	propriety	property	財産・特性
C	raze	raise	上げる・育てる
C	tortuous	torturous	苦痛を与える・拷問のような
C	turbid	turgid	もったいぶった・腫れた
C	veracity	voracity	貪欲・食欲旺盛
U	intelligent	intelligible	intelligent は人が「頭のよい」。intelligible は話や文章が「理解できる・わかりやすい」
U	laudable	laudatory	laudable は行為が「称賛に値する」。laudatory は言葉が「称賛の・ほめたたえる」
U	metal	mettle	mettle は「気概・根性」。metal は「金属」。発音は同じ
U	plaintiff	plaintive	plaintiff は裁判の「原告」。plaintive は「物悲しい・哀れを誘う」
U	precipitate	precipitous	precipitate は形容詞で「早まった・性急な」（動詞で「早める」）。precipitous は「切り立った・急激な」
U	prescribe	proscribe	prescribe は「処方する・規定する」。proscribe は法で「禁止する」
U	property	propriety	propriety は「礼儀正しさ・妥当性」。property は「財産・特性」。どちらも proper から
U	raise	raze	raze は建物を「取り壊す」。raise は「上げる・育てる」。発音は同じ
U	restive	restless	restless は「落ち着かない・そわそわした」。restive は命令や束縛に「反抗的な・じっとしていない」
U	tortuous	torturous	tortuous は道や話が「曲がりくねった・込み入った」。torturous は「拷問のような・苦痛を与える」
U	turbid	turgid	turbid は液体が「濁った」。turgid は文章が「もったいぶった」、体が「腫れた」
U	veracity	voracity	veracity は「真実性・誠実さ」。voracity は「貪欲・食欲旺盛」
