# 未読の候補 1〜125 件目（2026-09-25、2回目の一覧）
K	word:intimate	親しい=親密な
K	word:jealous	ねたんだ=ねたんで
E	word:naive	It was naive of him to believe the stranger's story.	見知らぬ人の話を信じるとは、彼は世間知らずだった。
K	word:relevant	関係ない=関連した
K	word:remarkable	目覚ましい=見事な
K	word:rigid	厳しすぎる=厳格な
K	word:superior	優れている=優れた
K	word:tremendous	ものすごい=とてつもない
K	word:vivid	鮮明に=鮮やかな
K	word:vulnerable	かかりやすい=弱い
K	word:alarm	報知器=警報
K	word:birth	産んだ=出産
K	word:campaign	活動=運動
K	word:cargo	荷=積み荷
K	word:chamber	議事室=部屋
K	word:champion	チャンピオン=優勝者
K	word:comparison	比べもの=比較
K	word:convenience	都合のよい=好都合
J	word:credit	彼女はその考えを出した功績を認められた。
J	word:desire	彼女には成功への願望がある。
K	word:collapse	崩落した=崩壊する
K	word:combine	混ぜて=組み合わせる
K	word:conclude	締めくくった=終える
K	word:defeat	破った=打ち負かす
K	word:delay	遅れた=遅らせる
K	word:distribute	配った=配布する
K	word:encounter	直面した=遭遇する
K	word:insist	言い張った=主張する
K	word:organize	企画した=準備する
K	word:perform	生演奏した=演じる
K	word:possess	持つ=所有する
K	word:replace	交換して=取り替える
K	word:retire	退職した=引退する
K	word:struggle	苦闘した=奮闘する
K	word:remedy	解決策=改善策
K	word:revenue	税収=歳入
K	word:surplus	余っている=余剰
J	word:hazard	喫煙は健康にとって危険だ。
K	word:sentiment	気持ち=感情
K	word:threshold	入り口=出発点
K	word:unity	団結して=結束
K	word:glimpse	ちらりと見た=ちらりと見ること
K	word:false	うその=偽の
K	word:wet	濡れている=濡れた
K	word:thin	やせている=やせた
K	word:fat	太ってきた=太った
K	word:rough	ざらざら=粗い
K	word:tight	きつすぎる=きつい
K	word:lucky	運がいい=幸運な
K	word:patient	辛抱して=忍耐強い
K	word:tidy	整頓して=整然とした
K	word:lower	落として=下げる
K	word:fold	折って=折りたたむ
K	word:stare	じろじろ見る=じっと見つめる
J	word:bottle	ボトル入りの水を1本ください。
E	word:evening	I usually take a walk in the evening.	私はたいてい夕方に散歩をする。
E	word:orbit	The satellite moves in orbit around the earth.	その人工衛星は地球の周りの軌道を回っている。
J	word:frequency	バスの運行の頻度が上がった。
K	word:formula	化学式=公式
K	word:criminal	犯人=犯罪者
K	word:victim	被災者=被害者
J	word:prison	彼は5年間刑務所で過ごした。
K	word:asset	強み=利点
K	word:graduate	大卒=卒業生
J	word:literacy	彼らは大人の読み書き能力を高める取り組みを進めている。
K	word:firm	事務所=会社
K	word:maximum	最高=最大
K	word:narrative	筋立て=物語
K	word:worship	礼拝=崇拝
K	word:ancestor	先祖=祖先
K	word:ruin	遺跡=廃墟
K	word:nonetheless	それでも=それにもかかわらず
K	word:software	ソフト=ソフトウェア
K	word:hardware	ハード=ハードウェア
J	word:interface	そのアプリはインターフェースが分かりやすい。
K	word:encompass	含む=包含する
E	word:manifest	His actions manifested his true feelings.	彼の行動は彼の本当の気持ちを明らかにした。
K	word:validate	裏づける=正当性を証明する
K	word:analogous	似ている=類似した
K	word:dividend	配当=配当金
K	word:audit	税務監査=会計監査
K	word:endangered	絶滅危惧種=絶滅の危機にある
K	word:greedy	欲ばらないで=欲深い
K	word:selfish	身勝手な=わがままな
K	word:envious	うらやんだ=うらやんで
K	word:sympathetic	同情の=同情的な
K	word:entity	存在=存在物
K	word:intensify	激しくなった=激化する
E	word:presume	The police presume that the thief came in through the window.	警察は、泥棒が窓から入ったと推定している。
K	word:catalyst	促進剤=促進要因
K	word:prospect	見通し=展望
K	word:multiply	増える=繁殖する
K	word:soar	急騰した=急上昇する
K	word:moderate	適量=適度な
K	word:murmur	小声で=つぶやく
K	word:etiquette	作法=礼儀作法
K	word:widespread	広く蔓延している=広まった
K	word:rampant	横行していた=はびこる
K	word:deviate	外れないで=それる
K	word:defy	逆らった=反抗する
E	word:indulge	On weekends, he indulges in reading comics all day.	週末になると、彼は一日中、漫画を読みふける。
K	word:absolute	全面的に=完全な
K	word:compulsory	義務=義務的な
K	word:grab	つかんだ=ひっつかむ
K	word:fetch	取ってきた=取ってくる
K	word:shove	押さないで=強く押す
K	word:toss	投げて=軽く投げる
K	word:dodge	かわした=素早くかわす
K	word:leap	飛び乗った=跳ぶ
K	word:dash	駆け出した=突進する
K	word:sprint	全力疾走した=短距離を全力で走る
K	word:stagger	よろよろと=よろめく
K	word:plunge	飛び込んだ=突っ込む
K	word:gaze	見つめた=じっと見つめる
K	word:devour	がつがつ食べた=むさぼり食う
K	word:rejoice	喜んだ=大いに喜ぶ
K	word:mourn	悲しんだ=嘆く
K	word:grieve	悲しんだ=深く悲しむ
K	word:frown	顔をしかめた=眉をひそめる
K	word:gasp	息をのんだ=はっと息をのむ
K	word:spur	促した=拍車をかける
K	word:spawn	生んだ=生み出す
K	word:warrant	値する=正当化する
J	word:entitle	その券があれば、入場する権利が与えられる。
K	word:empower	力を与える=力をつける
